1ED4-0000-035A-BC99	expert	marioBros	Gessualdo	Dr. Gessualdo X Piranha Plant	https://dypqnhofrd2x2.cloudfront.net/1ED4-0000-035A-BC99.jpg	https://dypqnhofrd2x2.cloudfront.net/1ED4-0000-035A-BC99_full.jpg	2017-09-04 00:00:00
1F1A-0000-0344-7991	easy	marioBros	davimassih	'	https://dypqnhofrd2x2.cloudfront.net/1F1A-0000-0344-7991.jpg	https://dypqnhofrd2x2.cloudfront.net/1F1A-0000-0344-7991_full.jpg	2017-07-12 00:00:00
1F26-0000-0323-CDDA	normal	marioBros	Gillian_Cassio	Mario's Friends Help!	https://dypqnhofrd2x2.cloudfront.net/1F26-0000-0323-CDDA.jpg	https://dypqnhofrd2x2.cloudfront.net/1F26-0000-0323-CDDA_full.jpg	2017-04-18 00:00:00
1F51-0000-0327-C09F	expert	marioBrosU	rafapedrosilva	Canhoes	https://dypqnhofrd2x2.cloudfront.net/1F51-0000-0327-C09F.jpg	https://dypqnhofrd2x2.cloudfront.net/1F51-0000-0327-C09F_full.jpg	2017-04-28 00:00:00
1F55-0000-0327-7DEB	expert	marioWorld	eduscalise	Quick adventure	https://dypqnhofrd2x2.cloudfront.net/1F55-0000-0327-7DEB.jpg	https://dypqnhofrd2x2.cloudfront.net/1F55-0000-0327-7DEB_full.jpg	2017-04-28 00:00:00
1F5C-0000-0356-5076	normal	marioWorld	jpdrmglhs	2lives	https://dypqnhofrd2x2.cloudfront.net/1F5C-0000-0356-5076.jpg	https://dypqnhofrd2x2.cloudfront.net/1F5C-0000-0356-5076_full.jpg	2017-08-24 00:00:00
1F8A-0000-0351-53E0	normal	marioBros3	Dezin05	The tank	https://dypqnhofrd2x2.cloudfront.net/1F8A-0000-0351-53E0.jpg	https://dypqnhofrd2x2.cloudfront.net/1F8A-0000-0351-53E0_full.jpg	2017-08-11 00:00:00
1F99-0000-0359-6BB5	normal	marioBrosU	DuEduGamer	Simple Mario Run	https://dypqnhofrd2x2.cloudfront.net/1F99-0000-0359-6BB5.jpg	https://dypqnhofrd2x2.cloudfront.net/1F99-0000-0359-6BB5_full.jpg	2017-09-01 00:00:00
1FA7-0000-0367-F3BC	easy	marioWorld	TOMorais	To my baby girl / Pra minha bebê	https://dypqnhofrd2x2.cloudfront.net/1FA7-0000-0367-F3BC.jpg	https://dypqnhofrd2x2.cloudfront.net/1FA7-0000-0367-F3BC_full.jpg	2017-10-17 23:00:00
1FB4-0000-0339-E34F	normal	marioBros	Pyramid.Head.666	always last skull	https://dypqnhofrd2x2.cloudfront.net/1FB4-0000-0339-E34F.jpg	https://dypqnhofrd2x2.cloudfront.net/1FB4-0000-0339-E34F_full.jpg	2017-06-15 00:00:00
1FD4-0000-030A-5B35	superExpert	marioBrosU	brunoschu	Do You Like TAS? #2	https://dypqnhofrd2x2.cloudfront.net/1FD4-0000-030A-5B35.jpg	https://dypqnhofrd2x2.cloudfront.net/1FD4-0000-030A-5B35_full.jpg	2017-03-04 00:00:00
1FF6-0000-0305-782C	expert	marioBrosU	matheuszatt	the boses	https://dypqnhofrd2x2.cloudfront.net/1FF6-0000-0305-782C.jpg	https://dypqnhofrd2x2.cloudfront.net/1FF6-0000-0305-782C_full.jpg	2017-02-23 00:00:00
2016-0000-0343-B059	normal	marioBrosU	bernardo1907	natacao perigosa	https://dypqnhofrd2x2.cloudfront.net/2016-0000-0343-B059.jpg	https://dypqnhofrd2x2.cloudfront.net/2016-0000-0343-B059_full.jpg	2017-07-10 00:00:00
2025-0000-0300-3E55	normal	marioBros	Tago64	Tetra Rescue	https://dypqnhofrd2x2.cloudfront.net/2025-0000-0300-3E55.jpg	https://dypqnhofrd2x2.cloudfront.net/2025-0000-0300-3E55_full.jpg	2017-02-12 23:00:00
2029-0000-0311-1A26	normal	marioWorld	besinho	etruw	https://dypqnhofrd2x2.cloudfront.net/2029-0000-0311-1A26.jpg	https://dypqnhofrd2x2.cloudfront.net/2029-0000-0311-1A26_full.jpg	2017-03-18 00:00:00
2055-0000-035D-8B3F	expert	marioBrosU	Alalucha	Nice way	https://dypqnhofrd2x2.cloudfront.net/2055-0000-035D-8B3F.jpg	https://dypqnhofrd2x2.cloudfront.net/2055-0000-035D-8B3F_full.jpg	2017-09-13 00:00:00
208F-0000-0327-E5B6	normal	marioBrosU	Vinicc11	1 ano de mario maker! keep ↑	https://dypqnhofrd2x2.cloudfront.net/208F-0000-0327-E5B6.jpg	https://dypqnhofrd2x2.cloudfront.net/208F-0000-0327-E5B6_full.jpg	2017-04-29 00:00:00
2093-0000-0333-AB8D	expert	marioBrosU	DuduBonesBr	How most kaizo levels look like	https://dypqnhofrd2x2.cloudfront.net/2093-0000-0333-AB8D.jpg	https://dypqnhofrd2x2.cloudfront.net/2093-0000-0333-AB8D_full.jpg	2017-05-28 00:00:00
2094-0000-0305-EBF9	normal	marioWorld	HenriqueMaker	SUPER MARIO 64 world	https://dypqnhofrd2x2.cloudfront.net/2094-0000-0305-EBF9.jpg	https://dypqnhofrd2x2.cloudfront.net/2094-0000-0305-EBF9_full.jpg	2017-02-24 00:00:00
2097-0000-0331-2A21	expert	marioBros	Bibibombinha	Behind Sky - Goomba Rebel Saga	https://dypqnhofrd2x2.cloudfront.net/2097-0000-0331-2A21.jpg	https://dypqnhofrd2x2.cloudfront.net/2097-0000-0331-2A21_full.jpg	2017-05-21 00:00:00
20A6-0000-0331-AF30	normal	marioBros	alanzote	Underground Trouble	https://dypqnhofrd2x2.cloudfront.net/20A6-0000-0331-AF30.jpg	https://dypqnhofrd2x2.cloudfront.net/20A6-0000-0331-AF30_full.jpg	2017-05-23 00:00:00
20BD-0000-0305-0BD8	expert	marioWorld	DekuLinkBR	The Shootin' Fish	https://dypqnhofrd2x2.cloudfront.net/20BD-0000-0305-0BD8.jpg	https://dypqnhofrd2x2.cloudfront.net/20BD-0000-0305-0BD8_full.jpg	2017-02-22 00:00:00
20D0-0000-0351-ED13	easy	marioBros3	gustavofalcao	sand world.	https://dypqnhofrd2x2.cloudfront.net/20D0-0000-0351-ED13.jpg	https://dypqnhofrd2x2.cloudfront.net/20D0-0000-0351-ED13_full.jpg	2017-08-13 00:00:00
20D1-0000-030F-BD60	expert	marioBrosU	GabrielCanjani	The catel of ghosts	https://dypqnhofrd2x2.cloudfront.net/20D1-0000-030F-BD60.jpg	https://dypqnhofrd2x2.cloudfront.net/20D1-0000-030F-BD60_full.jpg	2017-03-15 00:00:00
20D6-0000-033A-02C7	superExpert	marioWorld	Firzen592798	Climber's High	https://dypqnhofrd2x2.cloudfront.net/20D6-0000-033A-02C7.jpg	https://dypqnhofrd2x2.cloudfront.net/20D6-0000-033A-02C7_full.jpg	2017-06-15 00:00:00
20F6-0000-0306-BB27	normal	marioWorld	Lina-MG	Say Goodbye to Yoshi III	https://dypqnhofrd2x2.cloudfront.net/20F6-0000-0306-BB27.jpg	https://dypqnhofrd2x2.cloudfront.net/20F6-0000-0306-BB27_full.jpg	2017-02-25 00:00:00
2110-0000-0324-D79F	expert	marioBrosU	matheusreboucas1	desafio boos	https://dypqnhofrd2x2.cloudfront.net/2110-0000-0324-D79F.jpg	https://dypqnhofrd2x2.cloudfront.net/2110-0000-0324-D79F_full.jpg	2017-04-21 00:00:00
211F-0000-0337-8FB0	expert	marioBros	Gessualdo	Red is the Blood - Color World	https://dypqnhofrd2x2.cloudfront.net/211F-0000-0337-8FB0.jpg	https://dypqnhofrd2x2.cloudfront.net/211F-0000-0337-8FB0_full.jpg	2017-06-09 00:00:00
2134-0000-030D-3057	expert	marioBros3	igorfar	ilhandia 1-2	https://dypqnhofrd2x2.cloudfront.net/2134-0000-030D-3057.jpg	https://dypqnhofrd2x2.cloudfront.net/2134-0000-030D-3057_full.jpg	2017-03-10 00:00:00
2142-0000-032B-A984	superExpert	marioWorld	brunoschu	Lost Tech: Waiting For The ' P '	https://dypqnhofrd2x2.cloudfront.net/2142-0000-032B-A984.jpg	https://dypqnhofrd2x2.cloudfront.net/2142-0000-032B-A984_full.jpg	2017-05-06 00:00:00
2169-0000-0327-3678	normal	marioBrosU	miojo_atomico	only a fase	https://dypqnhofrd2x2.cloudfront.net/2169-0000-0327-3678.jpg	https://dypqnhofrd2x2.cloudfront.net/2169-0000-0327-3678_full.jpg	2017-04-27 00:00:00
217C-0000-0308-E7C4	easy	marioBros3	HenriqueMaker	SUPER MARIO BROS 3 AQUATICO	https://dypqnhofrd2x2.cloudfront.net/217C-0000-0308-E7C4.jpg	https://dypqnhofrd2x2.cloudfront.net/217C-0000-0308-E7C4_full.jpg	2017-03-01 00:00:00
217D-0000-0332-318D	normal	marioBros	Joaovg	Super Mario Flash 1-1 ƒ	https://dypqnhofrd2x2.cloudfront.net/217D-0000-0332-318D.jpg	https://dypqnhofrd2x2.cloudfront.net/217D-0000-0332-318D_full.jpg	2017-05-25 00:00:00
217D-0000-0351-4EC8	normal	marioBros	JuniorGolden	STAR RUN OF DEATH (star curse)	https://dypqnhofrd2x2.cloudfront.net/217D-0000-0351-4EC8.jpg	https://dypqnhofrd2x2.cloudfront.net/217D-0000-0351-4EC8_full.jpg	2017-08-11 00:00:00
218D-0000-033E-8A94	easy	marioBrosU	malakaay1981	igleao 2_2	https://dypqnhofrd2x2.cloudfront.net/218D-0000-033E-8A94.jpg	https://dypqnhofrd2x2.cloudfront.net/218D-0000-033E-8A94_full.jpg	2017-06-27 00:00:00
21A3-0000-0365-88A8	expert	marioBros	Pandinha_Extreme	Nabbit The Robber	https://dypqnhofrd2x2.cloudfront.net/21A3-0000-0365-88A8.jpg	https://dypqnhofrd2x2.cloudfront.net/21A3-0000-0365-88A8_full.jpg	2017-10-10 00:00:00
21BC-0000-0331-1B6A	expert	marioWorld	neiafe	R$$$$$$$<>	https://dypqnhofrd2x2.cloudfront.net/21BC-0000-0331-1B6A.jpg	https://dypqnhofrd2x2.cloudfront.net/21BC-0000-0331-1B6A_full.jpg	2017-05-21 00:00:00
21C7-0000-0315-0DA9	normal	marioBrosU	Kaylyn-183	yoshi parkor	https://dypqnhofrd2x2.cloudfront.net/21C7-0000-0315-0DA9.jpg	https://dypqnhofrd2x2.cloudfront.net/21C7-0000-0315-0DA9_full.jpg	2017-03-24 00:00:00
220F-0000-0317-BB3B	expert	marioBrosU	ll_nn17	20 seg	https://dypqnhofrd2x2.cloudfront.net/220F-0000-0317-BB3B.jpg	https://dypqnhofrd2x2.cloudfront.net/220F-0000-0317-BB3B_full.jpg	2017-03-28 00:00:00
2230-0000-0359-C751	normal	marioWorld	caioextremebr135	Run Of The Skeletons	https://dypqnhofrd2x2.cloudfront.net/2230-0000-0359-C751.jpg	https://dypqnhofrd2x2.cloudfront.net/2230-0000-0359-C751_full.jpg	2017-09-02 00:00:00
2239-0000-033C-3C55	expert	marioWorld	jvv1410	spike bowser jr's cav	https://dypqnhofrd2x2.cloudfront.net/2239-0000-033C-3C55.jpg	https://dypqnhofrd2x2.cloudfront.net/2239-0000-033C-3C55_full.jpg	2017-06-21 00:00:00
223D-0000-034A-C620	normal	marioBrosU	nelsonrenna	beijinho no ombro	https://dypqnhofrd2x2.cloudfront.net/223D-0000-034A-C620.jpg	https://dypqnhofrd2x2.cloudfront.net/223D-0000-034A-C620_full.jpg	2017-07-27 00:00:00
2242-0000-0343-C4B7	expert	marioBros3	TOMorais	The key lies among puzzles 4.2	https://dypqnhofrd2x2.cloudfront.net/2242-0000-0343-C4B7.jpg	https://dypqnhofrd2x2.cloudfront.net/2242-0000-0343-C4B7_full.jpg	2017-07-10 00:00:00
224B-0000-0324-9FBB	normal	marioBros	RafaelDCarlos10	Criador	https://dypqnhofrd2x2.cloudfront.net/224B-0000-0324-9FBB.jpg	https://dypqnhofrd2x2.cloudfront.net/224B-0000-0324-9FBB_full.jpg	2017-04-21 00:00:00
2258-0000-0301-0B14	easy	marioWorld	geormii	averdadeirabatalhacontraobowser!	https://dypqnhofrd2x2.cloudfront.net/2258-0000-0301-0B14.jpg	https://dypqnhofrd2x2.cloudfront.net/2258-0000-0301-0B14_full.jpg	2017-02-14 23:00:00
225D-0000-036B-4C2D	normal	marioBros	ViniKoopaPetry	Toadette's Don't Jump Challenge!	https://dypqnhofrd2x2.cloudfront.net/225D-0000-036B-4C2D.jpg	https://dypqnhofrd2x2.cloudfront.net/225D-0000-036B-4C2D_full.jpg	2017-10-28 23:00:00
229E-0000-031C-CB52	easy	marioBros	joaopedro.0504	ldksps	https://dypqnhofrd2x2.cloudfront.net/229E-0000-031C-CB52.jpg	https://dypqnhofrd2x2.cloudfront.net/229E-0000-031C-CB52_full.jpg	2017-04-05 00:00:00
22BF-0000-030A-85C0	easy	marioBrosU	HenriqueMaker	Parque de diversões	https://dypqnhofrd2x2.cloudfront.net/22BF-0000-030A-85C0.jpg	https://dypqnhofrd2x2.cloudfront.net/22BF-0000-030A-85C0_full.jpg	2017-03-04 00:00:00
22EC-0000-0359-C339	expert	marioBros	Psycho4Souls	Turtle's Cave	https://dypqnhofrd2x2.cloudfront.net/22EC-0000-0359-C339.jpg	https://dypqnhofrd2x2.cloudfront.net/22EC-0000-0359-C339_full.jpg	2017-09-02 00:00:00
22F3-0000-036E-11DA	easy	marioBrosU	Ives1978	bawser	https://dypqnhofrd2x2.cloudfront.net/22F3-0000-036E-11DA.jpg	https://dypqnhofrd2x2.cloudfront.net/22F3-0000-036E-11DA_full.jpg	2017-11-06 23:00:00
233E-0000-030C-2F19	expert	marioBros	gustavoCalis	triToSurviveInTheCastleOfBowser	https://dypqnhofrd2x2.cloudfront.net/233E-0000-030C-2F19.jpg	https://dypqnhofrd2x2.cloudfront.net/233E-0000-030C-2F19_full.jpg	2017-03-08 00:00:00
2369-0000-0320-E8B8	expert	marioBros3	Marcyiello	Entre uma porta e outra...	https://dypqnhofrd2x2.cloudfront.net/2369-0000-0320-E8B8.jpg	https://dypqnhofrd2x2.cloudfront.net/2369-0000-0320-E8B8_full.jpg	2017-04-12 00:00:00
2389-0000-0329-81E4	normal	marioBros	BiaMartinez	Toyota no Mario™	https://dypqnhofrd2x2.cloudfront.net/2389-0000-0329-81E4.jpg	https://dypqnhofrd2x2.cloudfront.net/2389-0000-0329-81E4_full.jpg	2017-05-02 00:00:00
2397-0000-034F-A427	superExpert	marioWorld	edufelipegabriel	Fase Legal	https://dypqnhofrd2x2.cloudfront.net/2397-0000-034F-A427.jpg	https://dypqnhofrd2x2.cloudfront.net/2397-0000-034F-A427_full.jpg	2017-08-07 00:00:00
23A5-0000-0301-0B1B	easy	marioBrosU	geormii	iri	https://dypqnhofrd2x2.cloudfront.net/23A5-0000-0301-0B1B.jpg	https://dypqnhofrd2x2.cloudfront.net/23A5-0000-0301-0B1B_full.jpg	2017-02-14 23:00:00
23AA-0000-034C-7255	superExpert	marioBros	danilotl	Fancy Factory	https://dypqnhofrd2x2.cloudfront.net/23AA-0000-034C-7255.jpg	https://dypqnhofrd2x2.cloudfront.net/23AA-0000-034C-7255_full.jpg	2017-07-31 00:00:00
23AC-0000-0333-9A2C	easy	marioBros	rhuanlivia	mario pac man vs sonic	https://dypqnhofrd2x2.cloudfront.net/23AC-0000-0333-9A2C.jpg	https://dypqnhofrd2x2.cloudfront.net/23AC-0000-0333-9A2C_full.jpg	2017-05-28 00:00:00
23B1-0000-0340-26A2	normal	marioBrosU	cadumelo	airship hard	https://dypqnhofrd2x2.cloudfront.net/23B1-0000-0340-26A2.jpg	https://dypqnhofrd2x2.cloudfront.net/23B1-0000-0340-26A2_full.jpg	2017-07-01 00:00:00
23C4-0000-0342-D9B2	easy	marioWorld	Murilo_Riffel	Keep →+Y:Crazy Cloud	https://dypqnhofrd2x2.cloudfront.net/23C4-0000-0342-D9B2.jpg	https://dypqnhofrd2x2.cloudfront.net/23C4-0000-0342-D9B2_full.jpg	2017-07-08 00:00:00
2402-0000-0315-B733	superExpert	marioWorld	lukengl	3 Keys and Many Bullet Bills	https://dypqnhofrd2x2.cloudfront.net/2402-0000-0315-B733.jpg	https://dypqnhofrd2x2.cloudfront.net/2402-0000-0315-B733_full.jpg	2017-03-25 00:00:00
2441-0000-0361-8E86	expert	marioBrosU	RaphaelMacedo	Watershed	https://dypqnhofrd2x2.cloudfront.net/2441-0000-0361-8E86.jpg	https://dypqnhofrd2x2.cloudfront.net/2441-0000-0361-8E86_full.jpg	2017-09-26 00:00:00
244C-0000-035D-0F1E	expert	marioBros	xTorviCx	Marioboy special delivery 	https://dypqnhofrd2x2.cloudfront.net/244C-0000-035D-0F1E.jpg	https://dypqnhofrd2x2.cloudfront.net/244C-0000-035D-0F1E_full.jpg	2017-09-11 00:00:00
2454-0000-0347-C679	normal	marioBros	godela	world 1-4	https://dypqnhofrd2x2.cloudfront.net/2454-0000-0347-C679.jpg	https://dypqnhofrd2x2.cloudfront.net/2454-0000-0347-C679_full.jpg	2017-07-21 00:00:00
245C-0000-032D-4A05	normal	marioBros	lucaspm8	vilão vs vilão	https://dypqnhofrd2x2.cloudfront.net/245C-0000-032D-4A05.jpg	https://dypqnhofrd2x2.cloudfront.net/245C-0000-032D-4A05_full.jpg	2017-05-11 00:00:00
247B-0000-0337-8009	normal	marioWorld	GuilhermePadrao	break fast ;)	https://dypqnhofrd2x2.cloudfront.net/247B-0000-0337-8009.jpg	https://dypqnhofrd2x2.cloudfront.net/247B-0000-0337-8009_full.jpg	2017-06-09 00:00:00
247B-0000-0360-6DF8	easy	marioBros	monokelopes	Super Mario Wii 9-10	https://dypqnhofrd2x2.cloudfront.net/247B-0000-0360-6DF8.jpg	https://dypqnhofrd2x2.cloudfront.net/247B-0000-0360-6DF8_full.jpg	2017-09-23 00:00:00
2499-0000-0345-BC80	expert	marioBrosU	Nicolasdoribeiro	ñóóóóóóóóóóóóóóóóóóóóöööööööööö	https://dypqnhofrd2x2.cloudfront.net/2499-0000-0345-BC80.jpg	https://dypqnhofrd2x2.cloudfront.net/2499-0000-0345-BC80_full.jpg	2017-07-16 00:00:00
24A1-0000-0305-6948	expert	marioBrosU	eduscalise	Mario aventura (speedrun)	https://dypqnhofrd2x2.cloudfront.net/24A1-0000-0305-6948.jpg	https://dypqnhofrd2x2.cloudfront.net/24A1-0000-0305-6948_full.jpg	2017-02-23 00:00:00
24D0-0000-0366-1BA8	normal	marioBrosU	vini.fialho	Super Mario 	https://dypqnhofrd2x2.cloudfront.net/24D0-0000-0366-1BA8.jpg	https://dypqnhofrd2x2.cloudfront.net/24D0-0000-0366-1BA8_full.jpg	2017-10-12 00:00:00
24F5-0000-035E-8095	normal	marioBros	LuGuerra	vou ti trolei	https://dypqnhofrd2x2.cloudfront.net/24F5-0000-035E-8095.jpg	https://dypqnhofrd2x2.cloudfront.net/24F5-0000-035E-8095_full.jpg	2017-09-17 00:00:00
2508-0000-0324-F527	easy	marioWorld	mhatheus	Barco Bombástico	https://dypqnhofrd2x2.cloudfront.net/2508-0000-0324-F527.jpg	https://dypqnhofrd2x2.cloudfront.net/2508-0000-0324-F527_full.jpg	2017-04-21 00:00:00
2523-0000-0360-15F1	normal	marioWorld	eriksapeca	troll mario	https://dypqnhofrd2x2.cloudfront.net/2523-0000-0360-15F1.jpg	https://dypqnhofrd2x2.cloudfront.net/2523-0000-0360-15F1_full.jpg	2017-09-22 00:00:00
2526-0000-0313-1125	easy	marioBrosU	MatheusTakekoshi	bowser jr.	https://dypqnhofrd2x2.cloudfront.net/2526-0000-0313-1125.jpg	https://dypqnhofrd2x2.cloudfront.net/2526-0000-0313-1125_full.jpg	2017-03-20 00:00:00
2540-0000-0311-37B1	expert	marioBros3	Sequitur	As Above, So Below	https://dypqnhofrd2x2.cloudfront.net/2540-0000-0311-37B1.jpg	https://dypqnhofrd2x2.cloudfront.net/2540-0000-0311-37B1_full.jpg	2017-03-18 00:00:00
2583-0000-030D-7C0A	normal	marioBros	Bibibombinha	Dream Garden - Flower World	https://dypqnhofrd2x2.cloudfront.net/2583-0000-030D-7C0A.jpg	https://dypqnhofrd2x2.cloudfront.net/2583-0000-030D-7C0A_full.jpg	2017-03-11 00:00:00
258A-0000-0322-6D7D	expert	marioBrosU	Marcyiello	Pedi pra sair!	https://dypqnhofrd2x2.cloudfront.net/258A-0000-0322-6D7D.jpg	https://dypqnhofrd2x2.cloudfront.net/258A-0000-0322-6D7D_full.jpg	2017-04-15 00:00:00
258B-0000-0327-E604	expert	marioBros	Guininja	Extra Amibos 200K Ground	https://dypqnhofrd2x2.cloudfront.net/258B-0000-0327-E604.jpg	https://dypqnhofrd2x2.cloudfront.net/258B-0000-0327-E604_full.jpg	2017-04-29 00:00:00
2590-0000-0362-AD89	expert	marioBrosU	Ju.e.By	1-1 Mushroom Kingdom	https://dypqnhofrd2x2.cloudfront.net/2590-0000-0362-AD89.jpg	https://dypqnhofrd2x2.cloudfront.net/2590-0000-0362-AD89_full.jpg	2017-09-30 00:00:00
25BC-0000-0313-FD98	normal	marioBrosU	Henrique10	fases originais coleção part 2	https://dypqnhofrd2x2.cloudfront.net/25BC-0000-0313-FD98.jpg	https://dypqnhofrd2x2.cloudfront.net/25BC-0000-0313-FD98_full.jpg	2017-03-22 00:00:00
25CB-0000-0330-1EEA	normal	marioBrosU	rafaelmaker	don't move+look up	https://dypqnhofrd2x2.cloudfront.net/25CB-0000-0330-1EEA.jpg	https://dypqnhofrd2x2.cloudfront.net/25CB-0000-0330-1EEA_full.jpg	2017-05-20 00:00:00
25E1-0000-030C-25D4	easy	marioBros	Murilo_Riffel	Happy Woman's Day! (March 8th)	https://dypqnhofrd2x2.cloudfront.net/25E1-0000-030C-25D4.jpg	https://dypqnhofrd2x2.cloudfront.net/25E1-0000-030C-25D4_full.jpg	2017-03-07 00:00:00
2605-0000-035B-7411	easy	marioBrosU	bielzinho2017	goombas nadadores	https://dypqnhofrd2x2.cloudfront.net/2605-0000-035B-7411.jpg	https://dypqnhofrd2x2.cloudfront.net/2605-0000-035B-7411_full.jpg	2017-09-06 00:00:00
261C-0000-0353-1142	normal	marioBros	Yuri742	Nabbit's Time!	https://dypqnhofrd2x2.cloudfront.net/261C-0000-0353-1142.jpg	https://dypqnhofrd2x2.cloudfront.net/261C-0000-0353-1142_full.jpg	2017-08-15 00:00:00
261E-0000-0349-8280	easy	marioBrosU	Ti_Rib2009	zologico	https://dypqnhofrd2x2.cloudfront.net/261E-0000-0349-8280.jpg	https://dypqnhofrd2x2.cloudfront.net/261E-0000-0349-8280_full.jpg	2017-07-24 00:00:00
2627-0000-031F-AA97	normal	marioBrosU	JoaoGrignet	hojiokeydokey	https://dypqnhofrd2x2.cloudfront.net/2627-0000-031F-AA97.jpg	https://dypqnhofrd2x2.cloudfront.net/2627-0000-031F-AA97_full.jpg	2017-04-10 00:00:00
262C-0000-033A-D2BA	normal	marioBrosU	cesarotti	voce não vai passar!	https://dypqnhofrd2x2.cloudfront.net/262C-0000-033A-D2BA.jpg	https://dypqnhofrd2x2.cloudfront.net/262C-0000-033A-D2BA_full.jpg	2017-06-17 00:00:00
2655-0000-033E-64D9	normal	marioBrosU	raphaelmendes033	livre para todos	https://dypqnhofrd2x2.cloudfront.net/2655-0000-033E-64D9.jpg	https://dypqnhofrd2x2.cloudfront.net/2655-0000-033E-64D9_full.jpg	2017-06-27 00:00:00
2665-0000-0359-C649	easy	marioBrosU	caioextremebr135	Trool House	https://dypqnhofrd2x2.cloudfront.net/2665-0000-0359-C649.jpg	https://dypqnhofrd2x2.cloudfront.net/2665-0000-0359-C649_full.jpg	2017-09-02 00:00:00
2672-0000-035B-003A	expert	marioBros3	Luket13	lava!!	https://dypqnhofrd2x2.cloudfront.net/2672-0000-035B-003A.jpg	https://dypqnhofrd2x2.cloudfront.net/2672-0000-035B-003A_full.jpg	2017-09-04 00:00:00
2685-0000-034C-0F0F	normal	marioBrosU	VitorBDT	mansão mal assobrada!!!	https://dypqnhofrd2x2.cloudfront.net/2685-0000-034C-0F0F.jpg	https://dypqnhofrd2x2.cloudfront.net/2685-0000-034C-0F0F_full.jpg	2017-07-30 00:00:00
2699-0000-0305-12E2	easy	marioBrosU	pi2008	MUNDO HARD	https://dypqnhofrd2x2.cloudfront.net/2699-0000-0305-12E2.jpg	https://dypqnhofrd2x2.cloudfront.net/2699-0000-0305-12E2_full.jpg	2017-02-22 00:00:00
26B3-0000-0326-96DC	normal	marioBros3	ViniKoopaPetry	Mario in the belly of the Beast	https://dypqnhofrd2x2.cloudfront.net/26B3-0000-0326-96DC.jpg	https://dypqnhofrd2x2.cloudfront.net/26B3-0000-0326-96DC_full.jpg	2017-04-24 00:00:00
26B6-0000-0319-B2AA	expert	marioWorld	alanwolf	Island of Spikes	https://dypqnhofrd2x2.cloudfront.net/26B6-0000-0319-B2AA.jpg	https://dypqnhofrd2x2.cloudfront.net/26B6-0000-0319-B2AA_full.jpg	2017-03-31 00:00:00
26D8-0000-0331-21CB	easy	marioWorld	nmarisco	Don't Move	https://dypqnhofrd2x2.cloudfront.net/26D8-0000-0331-21CB.jpg	https://dypqnhofrd2x2.cloudfront.net/26D8-0000-0331-21CB_full.jpg	2017-05-21 00:00:00
26D9-0000-032F-CC60	superExpert	marioWorld	Bobi650	Speed We Run: Not an U Here.	https://dypqnhofrd2x2.cloudfront.net/26D9-0000-032F-CC60.jpg	https://dypqnhofrd2x2.cloudfront.net/26D9-0000-032F-CC60_full.jpg	2017-05-18 00:00:00
2718-0000-0330-CD13	normal	marioWorld	ce1234sar	Double Speedrun Fire Castle	https://dypqnhofrd2x2.cloudfront.net/2718-0000-0330-CD13.jpg	https://dypqnhofrd2x2.cloudfront.net/2718-0000-0330-CD13_full.jpg	2017-05-21 00:00:00
272B-0000-030C-7C11	expert	marioBros	antoniomaluf	Toadette Andventure	https://dypqnhofrd2x2.cloudfront.net/272B-0000-030C-7C11.jpg	https://dypqnhofrd2x2.cloudfront.net/272B-0000-030C-7C11_full.jpg	2017-03-08 00:00:00
276C-0000-035B-3587	easy	marioBrosU	bielzinho2017	feliz natal	https://dypqnhofrd2x2.cloudfront.net/276C-0000-035B-3587.jpg	https://dypqnhofrd2x2.cloudfront.net/276C-0000-035B-3587_full.jpg	2017-09-05 00:00:00
2798-0000-035A-4545	normal	marioWorld	gugudaemon	the flower	https://dypqnhofrd2x2.cloudfront.net/2798-0000-035A-4545.jpg	https://dypqnhofrd2x2.cloudfront.net/2798-0000-035A-4545_full.jpg	2017-09-03 00:00:00
27A5-0000-033A-B03E	easy	marioBros	Carllos180305	não se mova/don't move 1	https://dypqnhofrd2x2.cloudfront.net/27A5-0000-033A-B03E.jpg	https://dypqnhofrd2x2.cloudfront.net/27A5-0000-033A-B03E_full.jpg	2017-06-17 00:00:00
27B1-0000-0342-2041	easy	marioBrosU	Homem4	jordan made this awesome stage	https://dypqnhofrd2x2.cloudfront.net/27B1-0000-0342-2041.jpg	https://dypqnhofrd2x2.cloudfront.net/27B1-0000-0342-2041_full.jpg	2017-07-07 00:00:00
27C2-0000-035C-E5DB	easy	marioBros	Eduardobnv	don't move!	https://dypqnhofrd2x2.cloudfront.net/27C2-0000-035C-E5DB.jpg	https://dypqnhofrd2x2.cloudfront.net/27C2-0000-035C-E5DB_full.jpg	2017-09-10 00:00:00
282F-0000-031E-C567	expert	marioBrosU	healingbark48	CLÁSSICO	https://dypqnhofrd2x2.cloudfront.net/282F-0000-031E-C567.jpg	https://dypqnhofrd2x2.cloudfront.net/282F-0000-031E-C567_full.jpg	2017-04-08 00:00:00
283A-0000-0320-6258	normal	marioBros	MatheusTakekoshi	???	https://dypqnhofrd2x2.cloudfront.net/283A-0000-0320-6258.jpg	https://dypqnhofrd2x2.cloudfront.net/283A-0000-0320-6258_full.jpg	2017-04-11 00:00:00
