0A0A-AAAA-00CW-AD1O	2018-02-23 14:59:36.489	9420
0A0A-AAAA-00CW-AD1P	2018-02-23 15:10:25.217	20716
0A0A-AAAA-00CW-AD1Q	2018-02-23 14:43:43.443	13680
0A0A-AAAA-00CW-AD1R	2017-12-18 15:30:08.737	71886
0A0A-AAAA-00CW-AD1S	2018-03-02 09:59:04.571	770016
0A0A-AAAA-00CW-AD1T	2018-02-23 15:16:58.795	133392
0A0A-AAAA-00CW-AD1U	2018-02-20 16:29:34.469	37050
0A0A-AAAA-00CW-AD1V	2018-03-02 09:52:29.364	38804
0A0A-AAAA-00CW-AD1W	2018-03-02 09:58:26.195	19178
0A0A-AAAA-00CW-AD1X	2018-03-02 09:56:53.797	26977
0A0A-AAAA-00CW-AD1Y	2017-12-18 16:24:34.51	22916
0A0A-AAAA-00CW-AD1Z	2018-02-23 15:06:44.818	10585
0A0A-AAAA-00CX-AD1A	2018-03-02 10:22:57.077	112568
0A0A-AAAA-00CX-AD1B	2018-03-02 10:35:32.211	27855
0A0A-AAAA-00CX-AD1C	2018-03-02 10:13:09.351	4007
0A0A-AAAA-00CX-AD1D	2018-02-23 14:59:14.651	38284
0A0A-AAAA-00CX-AD1E	2018-02-23 14:41:01.413	40583
0A0A-AAAA-00CX-AD1F	2017-12-18 16:18:45.709	6661
0A0A-AAAA-00CX-AD1G	2018-02-23 15:22:56.966	30382
0A0A-AAAA-00CX-AD1H	2018-03-02 10:56:32.272	6862
0A0A-AAAA-00CX-AD1I	2018-02-23 15:11:27.018	5284
0A0A-AAAA-00CX-AD1J	2017-12-18 15:13:42.668	1766
0A0A-AAAA-00CX-AD1K	2017-12-18 15:17:59.924	8716
0A0A-AAAA-00CX-AD1L	2018-03-02 10:03:36.393	11680
0A0A-AAAA-00CX-AD1M	2018-02-23 14:56:07.521	25432
0A0A-AAAA-00CX-AD1N	2018-02-23 14:49:30.293	55001
0A0A-AAAA-00CX-AD1O	2018-01-31 15:12:34.895	110329
0A0A-AAAA-00CX-AD1P	2018-02-23 14:47:11.644	27007
0A0A-AAAA-00CX-AD1Q	2018-03-02 10:23:33.202	13750
0A0A-AAAA-00CX-AD1R	2018-02-23 15:11:06.089	103916
0A0A-AAAA-00CX-AD1S	2017-12-18 15:19:27.044	17857
0A0A-AAAA-00CX-AD1T	2018-03-02 10:18:57.731	15336
0A0A-AAAA-00CX-AD1U	2017-12-18 15:46:54.386	164516
0A0A-AAAA-00CX-AD1V	2017-12-18 14:50:01.579	82145
0A0A-AAAA-00CX-AD1W	2018-03-02 09:59:41.758	10190
0A0A-AAAA-00CX-AD1X	2018-03-02 10:17:54.724	13534
0A0A-AAAA-00CX-AD1Y	2018-02-23 15:21:56.528	13425
0A0A-AAAA-00CX-AD1Z	2018-03-02 10:04:30.416	85433
0A0A-AAAA-00CY-AD1A	2017-12-18 16:07:45.335	29400
0A0A-AAAA-00CY-AD1B	2017-12-18 15:59:40.39	38466
0A0A-AAAA-00CY-AD1C	2017-12-18 15:21:05.474	9334
0A0A-AAAA-00CY-AD1D	2018-02-23 15:09:33.209	47867
0A0A-AAAA-00CY-AD1E	2018-03-02 10:07:14.331	24260
0A0A-AAAA-00CY-AD1F	2018-03-02 10:00:06.913	64903
0A0A-AAAA-00CY-AD1G	2018-02-23 15:21:18.195	63472
0A0A-AAAA-00CY-AD1H	2018-02-23 14:58:29.042	168930
0A0A-AAAA-00CY-AD1I	2018-03-02 10:19:32.878	12811
0A0A-AAAA-00CY-AD1J	2018-02-23 14:51:59.407	9257
0A0A-AAAA-00CY-AD1K	2017-12-18 15:40:27.529	6905
0A0A-AAAA-00CY-AD1L	2018-03-02 10:32:08.14	14872
0A0A-AAAA-00CY-AD1M	2018-03-02 10:19:49.67	22685
0A0A-AAAA-00CY-AD1N	2018-02-23 14:45:08.351	35711
0A0A-AAAA-00CY-AD1O	2018-02-23 14:54:52.82	4064
0A0A-AAAA-00CY-AD1P	2018-03-02 10:10:33.571	15952
0A0A-AAAA-00CY-AD1Q	2018-02-23 14:45:02.656	9535
0A0A-AAAA-00CY-AD1R	2017-12-18 15:02:42.335	4183
0A0A-AAAA-00CY-AD1S	2017-12-18 15:34:07.402	45630
0A0A-AAAA-00CY-AD1T	2018-03-02 10:06:48.974	4465
0A0A-AAAA-00CY-AD1U	2018-02-23 14:44:05.51	211966
0A0A-AAAA-00CY-AD1V	2018-02-23 15:13:59.48	70650
0A0A-AAAA-00CY-AD1W	2018-03-02 10:32:04.751	23880
0A0A-AAAA-00CY-AD1X	2018-02-23 14:47:53.731	20729
0A0A-AAAA-00CY-AD1Y	2017-12-18 16:16:37.745	37930
0A0A-AAAA-00CY-AD1Z	2018-03-02 09:53:10.756	105445
0A0A-AAAA-00CZ-AD1A	2017-12-18 15:33:22.931	6348
0A0A-AAAA-00CZ-AD1B	2018-02-23 14:54:53.574	25028
0A0A-AAAA-00CZ-AD1C	2018-03-02 10:08:31.785	61110
0A0A-AAAA-00CZ-AD1D	2017-12-18 15:35:27.026	24064
0A0A-AAAA-00CZ-AD1E	2017-12-18 15:24:14.982	42273
0A0A-AAAA-00CZ-AD1F	2017-12-18 16:07:22.416	19375
0A0A-AAAA-00CZ-AD1G	2018-03-02 10:33:44.927	38280
0A0A-AAAA-00CZ-AD1H	2018-03-02 10:20:47.337	35215
0A0A-AAAA-00CZ-AD1I	2018-03-02 09:57:09.303	89938
0A0A-AAAA-00CZ-AD1J	2018-03-02 10:28:24.661	14968
0A0A-AAAA-00CZ-AD1K	2017-12-18 16:07:35.213	32414
0A0A-AAAA-00CZ-AD1L	2018-02-23 14:54:37.426	8080
0A0A-AAAA-00CZ-AD1M	2018-03-02 10:12:39.946	13465
0A0A-AAAA-00CZ-AD1N	2017-12-18 15:58:57.557	27378
0A0A-AAAA-00CZ-AD1O	2018-02-23 14:38:36.55	37004
0A0A-AAAA-00CZ-AD1P	2018-03-02 10:09:21.724	30315
0A0A-AAAA-00CZ-AD1Q	2018-02-23 14:46:03.849	19710
0A0A-AAAA-00CZ-AD1R	2017-12-18 15:00:33.066	11579
0A0A-AAAA-00CZ-AD1S	2017-12-18 16:02:31.579	9139
0A0A-AAAA-00CZ-AD1T	2017-12-18 15:52:12.02	41617
0A0A-AAAA-00CZ-AD1U	2018-03-09 10:59:02.419	300448
0A0A-AAAA-00CZ-AD1V	2018-03-02 10:02:47.093	9922
0A0A-AAAA-00CZ-AD1W	2018-03-02 10:29:00.62	22566
0A0A-AAAA-00CZ-AD1X	2018-02-20 15:26:45.421	102309
0A0A-AAAA-00CZ-AD1Y	2018-02-23 15:19:15.562	1813
0A0A-AAAA-00CZ-AD1Z	2018-02-23 14:57:00.386	26944
0A0A-AAAA-00DA-AD1A	2018-03-02 10:15:33.107	141405
0A0A-AAAA-00DA-AD1B	2017-12-18 16:01:55.297	7100
0A0A-AAAA-00DA-AD1C	2018-03-02 10:09:55.776	72537
0A0A-AAAA-00DA-AD1D	2018-03-02 10:18:23.237	24859
0A0A-AAAA-00DA-AD1E	2017-12-18 15:14:28.436	11487
0A0A-AAAA-00DA-AD1F	2018-02-23 14:41:23.863	32877
0A0A-AAAA-00DA-AD1G	2018-02-23 14:41:26.481	29083
0A0A-AAAA-00DA-AD1H	2017-12-18 15:45:01.632	3204
0A0A-AAAA-00DA-AD1I	2018-03-02 10:10:29.295	26682
0A0A-AAAA-00DA-AD1J	2018-02-23 14:56:16.211	33012
0A0A-AAAA-00DA-AD1K	2017-12-18 15:15:19.558	8570
0A0A-AAAA-00DA-AD1L	2018-03-02 10:13:00.583	10787
0A0A-AAAA-00DA-AD1M	2017-12-18 15:24:17.886	1415
0A0A-AAAA-00DA-AD1N	2017-12-18 14:57:03.379	137617
0A0A-AAAA-00DA-AD1O	2017-12-19 16:26:12.332	5537
0A0A-AAAA-00DA-AD1P	2017-12-18 15:55:25.038	15166
0A0A-AAAA-00DA-AD1Q	2017-12-18 16:21:25.742	3040
0A0A-AAAA-00DA-AD1R	2017-12-18 15:08:11.062	210560
0A0A-AAAA-00DA-AD1S	2018-03-02 10:20:41.263	33906
0A0A-AAAA-00DA-AD1T	2018-02-23 15:08:20.866	19500
0A0A-AAAA-00DA-AD1U	2018-02-23 15:12:30.817	13747
0A0A-AAAA-00DA-AD1V	2018-03-02 10:14:05.925	63180
0A0A-AAAA-00DA-AD1W	2017-12-18 15:55:27.584	10906
0A0A-AAAA-00DA-AD1X	2018-01-31 14:39:17.779	49134
0A0A-AAAA-00DA-AD1Y	2018-02-23 14:39:18.287	16301
0A0A-AAAA-00DA-AD1Z	2018-02-23 14:39:40.586	9575
0A0A-AAAA-00DB-AD1A	2018-03-02 09:46:58.36	40263
0A0A-AAAA-00DB-AD1B	2018-02-23 14:57:35.063	16504
0A0A-AAAA-00DB-AD1C	2018-03-02 10:12:28.217	112113
0A0A-AAAA-00DB-AD1D	2018-02-23 14:46:24.586	28178
0A0A-AAAA-00DB-AD1E	2018-03-02 10:25:36.237	27650
0A0A-AAAA-00DB-AD1F	2018-02-23 15:20:59.977	8493
0A0A-AAAA-00DB-AD1G	2018-02-23 15:16:26.978	11280
0A0A-AAAA-00DB-AD1H	2017-12-18 16:11:01.773	16127
0A0A-AAAA-00DB-AD1I	2018-03-02 10:12:56.751	149350
0A0A-AAAA-00DB-AD1J	2018-01-02 07:29:17.312	7110
0A0A-AAAA-00DB-AD1K	2018-02-23 15:10:38.966	34953
0A0A-AAAA-00DB-AD1L	2018-03-02 10:14:45.218	260282
0A0A-AAAA-00DB-AD1M	2018-02-23 15:22:51.068	2426
0A0A-AAAA-00DB-AD1N	2018-03-05 08:43:39.295	93708
0A0A-AAAA-00DB-AD1O	2018-02-23 15:22:15.192	62032
0A0A-AAAA-00DB-AD1P	2018-03-02 10:15:32.631	98016
0A0A-AAAA-00DB-AD1Q	2017-12-18 16:18:29.488	810
0A0A-AAAA-00DB-AD1R	2017-12-18 15:21:23.21	38688
0A0A-AAAA-00DB-AD1S	2018-02-23 14:53:43.901	37205
0A0A-AAAA-00DB-AD1T	2018-02-23 15:20:23.292	17050
0A0A-AAAA-00DB-AD1U	2018-03-02 10:10:41.441	85987
0A0A-AAAA-00DB-AD1V	2017-12-18 15:34:16.845	30297
0A0A-AAAA-00DB-AD1W	2018-03-02 10:10:38.045	55050
0A0A-AAAA-00DB-AD1X	2018-02-23 14:58:33.234	17950
0A0A-AAAA-00DB-AD1Y	2017-12-18 14:50:56.98	7549
0A0A-AAAA-00DB-AD1Z	2018-03-02 09:59:49.404	98596
0A0A-AAAA-00DC-AD1A	2017-12-18 15:26:46.521	26133
0A0A-AAAA-00DC-AD1B	2018-03-02 10:27:04.202	18416
0A0A-AAAA-00DC-AD1C	2018-03-02 10:13:08.256	93396
0A0A-AAAA-00DC-AD1D	2018-03-02 09:57:12.938	7920
0A0A-AAAA-00DC-AD1E	2018-02-23 15:13:10.99	47141
0A0A-AAAA-00DC-AD1F	2018-03-02 10:35:11.24	15317
0A0A-AAAA-00DC-AD1G	2018-01-06 13:41:07.205	9260
0A0A-AAAA-00DC-AD1H	2017-12-18 16:17:00.925	74872
0A0A-AAAA-00DC-AD1I	2018-03-02 10:02:05.739	6991
0A0A-AAAA-00DC-AD1J	2017-12-18 16:07:59.656	52333
0A0A-AAAA-00DC-AD1K	2018-04-10 11:07:41.552	22931
0A0A-AAAA-00DC-AD1L	2018-02-23 14:59:29.328	6323
0A0A-AAAA-00DC-AD1M	2018-03-02 09:59:19.682	31452
0A0A-AAAA-00DC-AD1N	2018-03-02 10:22:59.4	115393
0A0A-AAAA-00DC-AD1O	2018-03-02 10:10:01.004	15522
0A0A-AAAA-00DC-AD1P	2017-12-18 15:59:07.897	44931
0A0A-AAAA-00DC-AD1Q	2018-03-02 10:12:32.138	6814
0A0A-AAAA-00DC-AD1R	2017-12-18 15:17:23.528	54458
0A0A-AAAA-00DC-AD1S	2018-01-02 07:50:53.983	20178
0A0A-AAAA-00DC-AD1T	2017-12-18 16:22:56.584	90363
0A0A-AAAA-00DC-AD1U	2018-03-02 09:58:47.152	8940
0A0A-AAAA-00DC-AD1V	2018-02-23 14:44:23.537	3441
0A0A-AAAA-00DC-AD1W	2018-03-02 10:25:38.785	334430
0A0A-AAAA-00DC-AD1X	2018-03-02 10:04:10.439	28491
0A0A-AAAA-00DC-AD1Y	2018-02-23 14:40:06.431	46884
0A0A-AAAA-00DC-AD1Z	2018-03-02 10:32:30.235	19480
0A0A-AAAA-00DD-AD1A	2018-02-23 15:53:35.079	9897
0A0A-AAAA-00DD-AD1B	2018-03-02 09:50:25.071	623884
0A0A-AAAA-00DD-AD1C	2018-02-20 17:02:03.497	94592
0A0A-AAAA-00DD-AD1D	2018-02-23 15:13:15.563	5951
0A0A-AAAA-00DD-AD1E	2018-03-02 10:01:56.807	11160
0A0A-AAAA-00DD-AD1F	2018-03-02 10:00:09.264	4506
0A0A-AAAA-00DD-AD1G	2017-12-18 15:17:35.914	9661
0A0A-AAAA-00DD-AD1H	2018-02-23 14:58:22.993	9815
0A0A-AAAA-00DD-AD1I	2018-02-23 15:22:41.164	82200
0A0A-AAAA-00DD-AD1J	2018-02-23 15:07:55.325	28002
0A0A-AAAA-00DD-AD1K	2018-02-23 14:38:39.011	2572
0A0A-AAAA-00DD-AD1L	2018-03-02 09:55:30.142	59720
0A0A-AAAA-00DD-AD1M	2017-12-18 16:04:11.646	12977
0A0A-AAAA-00DD-AD1N	2018-02-23 15:23:24.76	4502
0A0A-AAAA-00DD-AD1O	2018-02-23 15:07:42.359	57350
0A0A-AAAA-00DD-AD1P	2018-02-23 14:44:49.405	40401
0A0A-AAAA-00DD-AD1Q	2018-02-23 14:47:09.894	6631
0A0A-AAAA-00DD-AD1R	2017-12-18 16:08:48.328	7244
0A0A-AAAA-00DD-AD1S	2018-03-02 10:11:51.896	46490
0A0A-AAAA-00DD-AD1T	2018-03-02 10:19:25.907	47039
0A0A-AAAA-00DD-AD1U	2018-02-23 14:53:03.535	4426
0A0A-AAAA-00DD-AD1V	2018-03-02 10:08:11.575	56603
0A0A-AAAA-00DD-AD1W	2018-02-23 15:17:27.883	28800
0A0A-AAAA-00DD-AD1X	2018-02-23 14:42:17.793	15910
0A0A-AAAA-00DD-AD1Y	2018-03-02 09:47:59.37	54101
0A0A-AAAA-00DD-AD1Z	2018-02-23 15:23:01.455	16148
0A0A-AAAA-00DE-AD1A	2017-12-18 16:02:54.217	199042
0A0A-AAAA-00DE-AD1B	2017-12-18 15:32:21.381	100610
0A0A-AAAA-00DE-AD1C	2018-02-23 15:12:49.571	23696
0A0A-AAAA-00DE-AD1D	2018-03-02 10:26:34.699	28378
0A0A-AAAA-00DE-AD1E	2018-03-02 10:33:04.385	29700
0A0A-AAAA-00DE-AD1F	2018-03-02 10:00:09.767	120305
0A0A-AAAA-00DE-AD1G	2018-02-23 15:01:45.025	26952
0A0A-AAAA-00DE-AD1H	2017-12-18 14:59:36.649	25675
0A0A-AAAA-00DE-AD1I	2017-12-18 15:13:58.859	9195
0A0A-AAAA-00DE-AD1J	2018-02-23 14:49:10.245	35630
0A0A-AAAA-00DE-AD1K	2018-03-02 09:55:21.635	220541
0A0A-AAAA-00DE-AD1L	2018-02-23 14:59:55.324	118438
0A0A-AAAA-00DE-AD1M	2017-12-18 16:12:51.25	16856
0A0A-AAAA-00DE-AD1N	2018-03-02 10:31:42.423	7323
0A0A-AAAA-00DE-AD1O	2017-12-18 15:53:02.767	1918
0A0A-AAAA-00DE-AD1P	2018-01-31 14:37:54.574	6176
0A0A-AAAA-00DE-AD1Q	2017-12-18 14:56:17.183	11030
0A0A-AAAA-00DE-AD1R	2017-11-16 15:35:25.784	47836
0A0A-AAAA-00DE-AD1S	2017-12-18 15:39:35.449	45216
0A0A-AAAA-00DE-AD1T	2017-12-18 16:24:58.259	32338
0A0A-AAAA-00DE-AD1U	2017-11-16 16:24:05.842	33291
0A0A-AAAA-00DE-AD1V	2018-03-02 10:00:36.418	7913
0A0A-AAAA-00DE-AD1W	2018-02-23 14:39:42.811	66378
0A0A-AAAA-00DE-AD1X	2018-03-02 10:23:15.607	20325
0A0A-AAAA-00DE-AD1Y	2017-12-18 16:10:02.146	20083
0A0A-AAAA-00DE-AD1Z	2018-02-23 14:42:41.844	28240
0A0A-AAAA-00DF-AD1A	2018-03-02 10:27:47.267	9565
0A0A-AAAA-00DF-AD1B	2018-02-23 15:09:14.529	5743
0A0A-AAAA-00DF-AD1C	2018-02-23 15:15:35.681	62220
0A0A-AAAA-00DF-AD1D	2017-12-18 16:09:00.006	60367
0A0A-AAAA-00DF-AD1E	2018-03-02 09:52:36.912	121273
0A0A-AAAA-00DF-AD1F	2017-12-18 16:01:29.898	32749
0A0A-AAAA-00DF-AD1G	2018-03-02 10:25:54.714	36495
0A0A-AAAA-00DF-AD1H	2017-12-18 14:56:29.77	1803
0A0A-AAAA-00DF-AD1I	2018-03-02 10:03:09.326	25431
0A0A-AAAA-00DF-AD1J	2018-02-23 14:38:32.157	22349
0A0A-AAAA-00DF-AD1K	2018-03-02 10:01:20.465	23434
0A0A-AAAA-00DF-AD1L	2018-02-23 15:09:09.788	160136
0A0A-AAAA-00DF-AD1M	2018-03-02 09:49:50.161	19089
0A0A-AAAA-00DF-AD1N	2018-02-23 15:02:19.987	37176
0A0A-AAAA-00DF-AD1O	2017-12-18 16:23:43.202	9276
0A0A-AAAA-00DF-AD1P	2017-12-18 16:08:33.278	18963
0A0A-AAAA-00DF-AD1Q	2018-02-23 15:18:56.364	15965
0A0A-AAAA-00DF-AD1R	2017-12-18 15:27:21.969	35592
0A0A-AAAA-00DF-AD1S	2018-03-02 10:52:25.553	20993
0A0A-AAAA-00DF-AD1T	2017-12-18 15:02:53.352	31859
0A0A-AAAA-00DF-AD1U	2018-03-02 10:04:07.64	168223
0A0A-AAAA-00DF-AD1V	2018-02-23 15:14:56.661	7205
0A0A-AAAA-00DF-AD1W	2018-02-23 14:38:58.814	6583
0A0A-AAAA-00DF-AD1X	2018-03-02 10:03:46.056	50480
0A0A-AAAA-00DF-AD1Y	2018-03-11 07:00:43.597	9848
0A0A-AAAA-00DF-AD1Z	2017-11-16 15:47:52.314	90055
0A0A-AAAA-00DG-AD1A	2018-02-23 15:00:16.606	8533
0A0A-AAAA-00DG-AD1B	2017-12-18 15:37:58.721	7616
0A0A-AAAA-00DG-AD1C	2017-12-18 15:55:07.549	87125
0A0A-AAAA-00DG-AD1D	2018-02-23 15:13:17.79	23477
0A0A-AAAA-00DG-AD1E	2018-02-23 15:08:11.232	11727
0A0A-AAAA-00DG-AD1F	2017-12-18 15:15:20.265	22977
0A0A-AAAA-00DG-AD1G	2018-02-23 15:20:07.038	27346
0A0A-AAAA-00DG-AD1H	2018-03-02 10:11:43.355	39990
0A0A-AAAA-00DG-AD1I	2018-02-23 14:44:35.543	13917
0A0A-AAAA-00DG-AD1J	2018-03-02 10:12:11.139	43757
0A0A-AAAA-00DG-AD1K	2017-12-18 15:27:28.739	17550
0A0A-AAAA-00DG-AD1L	2018-03-02 09:58:18.868	3078
0A0A-AAAA-00DG-AD1M	2017-12-18 16:11:38.159	49922
0A0A-AAAA-00DG-AD1N	2018-02-23 15:00:34.123	11099
0A0A-AAAA-00DG-AD1O	2018-03-02 10:12:04.278	54102
0A0A-AAAA-00DG-AD1P	2017-12-18 14:56:37.083	73170
0A0A-AAAA-00DG-AD1Q	2018-03-02 10:05:59.306	98090
0A0A-AAAA-00DG-AD1R	2017-12-18 15:42:34.049	29777
0A0A-AAAA-00DG-AD1S	2018-02-23 14:45:50.375	9391
0A0A-AAAA-00DG-AD1T	2018-03-02 09:50:29.344	72216
0A0A-AAAA-00DG-AD1U	2017-11-16 16:21:37.502	5495
0A0A-AAAA-00DG-AD1V	2018-02-23 14:46:43.838	12289
0A0A-AAAA-00DG-AD1W	2018-03-02 10:25:51.624	4560
0A0A-AAAA-00DG-AD1X	2018-02-23 14:42:42.777	22915
0A0A-AAAA-00DG-AD1Y	2018-02-23 15:13:58.685	36767
0A0A-AAAA-00DG-AD1Z	2017-12-18 15:07:28.031	26332
0A0A-AAAA-00DH-AD1A	2018-02-23 15:15:31.17	107398
0A0A-AAAA-00DH-AD1B	2017-12-18 15:48:50.376	48333
0A0A-AAAA-00DH-AD1C	2017-12-18 15:39:56.805	25685
0A0A-AAAA-00DH-AD1D	2018-03-02 10:25:20.075	12085
0A0A-AAAA-00DH-AD1E	2018-02-23 15:13:35.777	6529
0A0A-AAAA-00DH-AD1F	2018-03-02 10:02:53.532	15484
0A0A-AAAA-00DH-AD1G	2017-12-18 15:19:13.758	14225
0A0A-AAAA-00DH-AD1H	2018-03-02 09:55:55.647	69185
0A0A-AAAA-00DH-AD1I	2017-12-18 16:04:47.158	45516
0A0A-AAAA-00DH-AD1J	2018-02-23 15:11:00.634	31797
0A0A-AAAA-00DH-AD1K	2017-11-16 14:49:11.562	9337
0A0A-AAAA-00DH-AD1L	2018-02-20 16:27:01.425	10915
0A0A-AAAA-00DH-AD1M	2018-03-02 10:29:42.282	82074
0A0A-AAAA-00DH-AD1N	2018-02-23 15:03:53.418	27030
0A0A-AAAA-00DH-AD1O	2018-02-23 14:57:02.77	12502
0A0A-AAAA-00DH-AD1P	2018-02-23 14:39:33.531	4579
0A0A-AAAA-00DH-AD1Q	2017-12-18 15:29:35.678	103000
0A0A-AAAA-00DH-AD1R	2018-03-02 09:50:18.689	66284
0A0A-AAAA-00DH-AD1S	2017-12-18 15:17:49.124	2872
0A0A-AAAA-00DH-AD1T	2018-03-02 10:17:53.538	124288
0A0A-AAAA-00DH-AD1U	2017-12-18 16:09:09.157	9738
0A0A-AAAA-00DH-AD1V	2018-03-02 10:22:32.474	392658
0A0A-AAAA-00DH-AD1W	2018-03-02 10:14:24.068	60344
0A0A-AAAA-00DH-AD1X	2018-03-02 10:22:14.021	20596
0A0A-AAAA-00DH-AD1Y	2018-02-23 15:02:26.266	14960
0A0A-AAAA-00DH-AD1Z	2017-12-18 16:10:33.244	11525
0A0A-AAAA-00DI-AD1A	2018-02-20 16:25:50.953	5673
0A0A-AAAA-00DI-AD1B	2018-03-02 09:47:54.11	84783
0A0A-AAAA-00DI-AD1C	2018-02-23 15:13:31.791	46250
0A0A-AAAA-00DI-AD1D	2018-02-23 14:45:02.52	115515
0A0A-AAAA-00DI-AD1E	2018-02-23 14:45:06.273	302294
0A0A-AAAA-00DI-AD1F	2018-02-23 14:51:40.024	14134
0A0A-AAAA-00DI-AD1G	2018-03-02 10:04:10.558	21024
0A0A-AAAA-00DI-AD1H	2017-12-18 15:06:56.359	9586
0A0A-AAAA-00DI-AD1I	2018-02-23 15:09:12.67	9672
0A0A-AAAA-00DI-AD1J	2018-02-23 14:54:13.525	32623
0A0A-AAAA-00DI-AD1K	2018-02-23 14:47:35.948	20067
0A0A-AAAA-00DI-AD1L	2018-03-02 10:27:53.317	10571
0A0A-AAAA-00DI-AD1M	2018-02-23 14:57:27.397	222956
0A0A-AAAA-00DI-AD1N	2018-03-02 12:03:37.135	168680
0A0A-AAAA-00DI-AD1O	2018-03-02 10:32:55.003	29599
0A0A-AAAA-00DI-AD1P	2017-11-16 15:43:20.068	113014
0A0A-AAAA-00DI-AD1Q	2018-03-02 10:14:51.475	6760
0A0A-AAAA-00DI-AD1R	2018-03-01 09:10:32.57	23417
0A0A-AAAA-00DI-AD1S	2017-12-18 15:57:55.479	25385
0A0A-AAAA-00DI-AD1T	2018-03-02 10:15:17.756	11638
0A0A-AAAA-00DI-AD1U	2017-12-18 14:59:06.697	91086
0A0A-AAAA-00DI-AD1V	2017-12-18 16:05:01.772	25256
0A0A-AAAA-00DI-AD1W	2018-02-23 14:43:37.788	17769
0A0A-AAAA-00DI-AD1X	2018-03-02 10:01:51.527	173871
0A0A-AAAA-00DI-AD1Y	2017-12-18 15:45:36.679	14564
0A0A-AAAA-00DI-AD1Z	2018-03-02 10:02:04.525	83010
0A0A-AAAA-00DJ-AD1A	2018-03-02 09:47:02.775	38023
0A0A-AAAA-00DJ-AD1B	2018-02-23 14:55:17.685	17933
0A0A-AAAA-00DJ-AD1C	2018-02-23 14:40:47.811	16183
0A0A-AAAA-00DJ-AD1D	2017-12-18 15:46:28.215	26920
0A0A-AAAA-00DJ-AD1E	2018-02-23 14:40:50.49	15585
0A0A-AAAA-00DJ-AD1F	2018-03-02 09:56:05.689	18069
0A0A-AAAA-00DJ-AD1G	2018-02-23 15:22:29.029	24509
0A0A-AAAA-00DJ-AD1H	2017-12-18 16:18:15.105	13064
0A0A-AAAA-00DJ-AD1I	2018-03-02 10:01:44.177	43937
0A0A-AAAA-00DJ-AD1J	2018-03-02 10:16:24.1	87511
0A0A-AAAA-00DJ-AD1K	2018-02-23 14:38:43.605	6816
0A0A-AAAA-00DJ-AD1L	2017-12-18 16:13:07.978	20941
0A0A-AAAA-00DJ-AD1M	2017-12-18 15:48:48.818	40329
0A0A-AAAA-00DJ-AD1N	2018-02-23 14:58:34.684	35695
0A0A-AAAA-00DJ-AD1O	2018-03-09 16:00:46.022	31300
0A0A-AAAA-00DJ-AD1P	2018-02-23 15:13:43.252	14165
0A0A-AAAA-00DJ-AD1Q	2018-03-02 10:30:16.566	123298
0A0A-AAAA-00DJ-AD1R	2018-02-23 14:57:42.993	14277
0A0A-AAAA-00DJ-AD1S	2018-02-23 16:01:19.883	4382
0A0A-AAAA-00DJ-AD1T	2017-12-18 16:16:53.267	8570
0A0A-AAAA-00DJ-AD1U	2018-02-23 14:57:32.177	16263
0A0A-AAAA-00DJ-AD1V	2017-12-18 15:04:04.052	97888
0A0A-AAAA-00DJ-AD1W	2018-03-02 10:22:55.409	192566
0A0A-AAAA-00DJ-AD1X	2018-02-23 15:06:11.219	89555
0A0A-AAAA-00DJ-AD1Y	2018-02-23 15:04:27.208	23734
0A0A-AAAA-00DJ-AD1Z	2017-12-18 16:27:51.557	69744
0A0A-AAAA-00DK-AD1A	2017-12-18 16:20:45.463	318427
0A0A-AAAA-00DK-AD1B	2018-02-23 14:58:17.247	15709
0A0A-AAAA-00DK-AD1C	2018-02-23 14:41:02.548	7740
0A0A-AAAA-00DK-AD1D	2018-03-02 10:03:02.166	88541
0A0A-AAAA-00DK-AD1E	2018-02-23 14:56:17.871	16055
0A0A-AAAA-00DK-AD1F	2018-03-02 10:18:20.304	21039
0A0A-AAAA-00DK-AD1G	2018-03-02 10:14:29.307	13286
0A0A-AAAA-00DK-AD1H	2018-02-23 14:46:48.722	86966
0A0A-AAAA-00DK-AD1I	2018-02-23 15:22:37.942	8054
0A0A-AAAA-00DK-AD1J	2017-12-18 14:50:03.213	6210
0A0A-AAAA-00DK-AD1K	2017-12-18 15:45:50.213	77365
0A0A-AAAA-00DK-AD1L	2018-03-02 09:47:21.002	1913
0A0A-AAAA-00DK-AD1M	2018-03-02 10:03:51.338	6488
0A0A-AAAA-00DK-AD1N	2017-12-18 15:32:20.549	20951
0A0A-AAAA-00DK-AD1O	2018-03-02 09:48:33.49	8983
0A0A-AAAA-00DK-AD1P	2018-03-02 09:52:32.712	5136
0A0A-AAAA-00DK-AD1Q	2018-02-23 15:17:40.109	25316
0A0A-AAAA-00DK-AD1R	2018-02-23 14:59:58.007	22820
0A0A-AAAA-00DK-AD1S	2018-03-02 09:51:23.873	15710
0A0A-AAAA-00DK-AD1T	2018-03-02 10:25:06.845	71863
0A0A-AAAA-00DK-AD1U	2018-02-23 15:00:13.014	92232
0A0A-AAAA-00DK-AD1V	2018-02-23 15:16:39.518	51130
0A0A-AAAA-00DK-AD1W	2018-02-23 15:06:21.026	30048
0A0A-AAAA-00DK-AD1X	2017-12-18 15:20:35.721	8158
0A0A-AAAA-00DK-AD1Y	2017-12-18 14:57:34.576	41005
