EC45-0000-0343-D426	Remix	15	36	26	133	19.54
EC46-0000-0300-4E0A		9	67	2	670	0.29
EC47-0000-0348-3500	Music	16	88	12	1657	0.72
EC48-0000-0308-3AE4		27	248	18	2397	0.75
EC48-0000-034A-F79D		2	30	20	89	22.47
EC4A-0000-030F-86CA	Gimmick	223	1544	223	13088	1.7
EC4A-0000-0323-35CC		4	42	8	339	2.35
0004-0000-0333-88D7		3	29	23	47	48.93
0006-0000-0327-2AA0		4	34	10	265	3.77
000A-0000-0340-14B0	Theme	15	63	13	201	6.46
000C-0000-0337-AD00		2	31	20	89	22.47
000D-0000-0343-66D1		13	62	18	303	5.94
000D-0000-035E-0B6F		2	23	19	44	43.18
000E-0000-0331-2D8D		2	49	16	387	4.13
0011-0000-0344-1AC3		1	20	7	240	2.91
0014-0000-0364-23CF		3	38	29	72	40.27
001B-0000-0317-2E6C		3	29	23	53	43.39
001C-0000-0340-EA7C		3	31	28	82	34.14
001D-0000-033F-5C78		2	30	18	124	14.51
001D-0000-0343-A513		4	42	9	159	5.66
001D-0000-034A-5480	Traditional	218	1446	609	5337	11.41
001F-0000-0335-592E	Gimmick	225	1547	225	13102	1.71
0023-0000-031A-8C03		3	32	30	93	32.25
0024-0000-0357-93DD		3	29	22	115	19.13
0025-0000-0306-AB98		2	16	5	62	8.06
0026-0000-0322-6A88	Traditional	16	97	12	1037	1.15
002B-0000-0355-EB6E	Puzzle	601	3431	600	8388	7.15
002E-0000-0309-E02D		2	20	4	53	7.54
75D2-0000-0333-41B4	Music	127	910	144	11667	1.23
75D4-0000-031E-2996		12	57	8	851	0.94
75D5-0000-0359-B5E6		1	13	6	111	5.4
75DB-0000-0310-2CB7		1	12	1	39	2.56
75DF-0000-0323-F012	Traditional	6	27	4	99	4.04
75E0-0000-030E-1692	Gimmick	96	708	31	14720	0.21
75E0-0000-033E-50CD		1	18	14	25	56
75E1-0000-0303-BFA8		6	67	44	239	18.41
5F28-0000-030E-CE26		5	36	24	165	14.54
5F29-0000-0346-1308	Speedrun	10	34	11	175	6.28
5F2A-0000-0344-CA4F	Music	252	1326	1244	2050	60.68
5F2E-0000-033F-90E2		1	18	8	78	10.25
5F2F-0000-032E-4946		11	81	59	234	25.21
5F2F-0000-0369-B566		8	46	40	56	71.42
5F30-0000-030B-E496		4	19	7	48	14.58
5F30-0000-034D-D8ED		4	43	29	117	24.78
1813-0000-0351-16E9	Puzzle	602	3433	601	8398	7.15
1815-0000-0348-FB9C		2	29	5	67	7.46
1817-0000-031E-4BD2	Puzzle	10	44	14	292	4.79
1819-0000-0365-B790		1	17	6	76	7.89
181A-0000-0336-52E7		1	14	13	22	59.09
181B-0000-033D-4F70		3	20	16	61	26.22
181C-0000-0354-2B1B	Speedrun	36	307	24	5270	0.45
181D-0000-031C-F8D2	Music	127	911	144	11669	1.23
8D92-0000-0330-7EE0		2	16	7	42	16.66
8D95-0000-0332-3BC5	Yoshi	31	221	26	1278	2.03
8D98-0000-035D-8038		15	96	11	268	4.1
8D9A-0000-0335-5AFA		3	39	18	78	23.07
8D9B-0000-0344-0F32	Traditional	8	88	36	326	11.04
8DA1-0000-030B-5320		1	14	14	15	93.33
5F32-0000-035A-2FFD		2	18	15	22	68.18
8DA1-0000-0330-D41E		5	25	18	109	16.51
181D-0000-034E-3566	Theme	6	24	7	144	4.86
BCEC-0000-0356-3D9B	Traditional	218	1447	610	5340	11.42
3078-0000-0359-B4B2	Puzzle	602	3434	601	8399	7.15
EC4C-0000-0341-0FEE		6	47	4	203	1.97
A569-0000-035E-607F	Puzzle	10	69	7	264	2.65
5F34-0000-0336-2507		4	25	25	34	73.52
8DA2-0000-032B-14AA		11	84	56	508	11.02
D4E2-0000-033F-B751		9	84	59	314	18.78
BCED-0000-0339-1C80		1	15	12	20	60
181D-0000-0353-D306	Music	127	912	144	11671	1.23
75E1-0000-033D-7D89		3	25	2	90	2.22
307A-0000-0311-A0F3	Traditional	11	70	8	171	4.67
EC4D-0000-033C-42AE		2	35	23	148	15.54
8DA4-0000-033B-BE54	Gimmick	96	709	31	14721	0.21
A56B-0000-0343-64A2		5	56	49	158	31.01
D4E2-0000-0349-109C		5	44	24	137	17.51
5F36-0000-0301-770B		2	45	15	128	11.71
47D4-0000-0367-4A50		13	62	59	72	81.94
BCF1-0000-0350-DB65		2	14	1	53	1.88
75E1-0000-0348-1052		4	28	14	170	8.23
EC4F-0000-0301-FCF0	Costume	17	43	20	99	20.2
8DA4-0000-0348-2E82		2	15	13	47	27.65
181E-0000-0333-E5A8		3	24	18	97	18.55
307A-0000-035F-EC2F	Speedrun	17	99	8	3471	0.23
D4E4-0000-0353-CD0E	Traditional	18	89	10	293	3.41
47D6-0000-035A-ABE0	Gimmick	225	1548	225	13120	1.71
BCF3-0000-034E-A297		1	30	24	70	34.28
5F38-0000-034C-13AD	Puzzle	603	3438	601	8407	7.14
5F3A-0000-030E-1E4F		4	33	6	222	2.7
5F3B-0000-0341-C452	Costume	104	589	130	1602	8.11
5F3B-0000-0343-8637		10	69	36	371	9.7
5F3B-0000-0358-5EF4	Autoscroll	12	51	12	192	6.25
5F3C-0000-02FF-D2DB		1	17	5	72	6.94
5F3C-0000-032B-728A		3	40	2	365	0.54
A56C-0000-0302-C905	Puzzle	11	133	7	1213	0.57
A56C-0000-0335-9F9B	Traditional	4	15	15	15	100
A56D-0000-0357-175A		1	24	17	66	25.75
A570-0000-0346-3761		5	38	17	191	8.9
A574-0000-0323-17DB	Puzzle	5	23	5	62	8.06
A574-0000-0343-AF0D	Music	127	913	145	11706	1.23
A575-0000-0323-1284		2	29	5	74	6.75
307A-0000-0361-E08B		2	22	7	144	4.86
307B-0000-0348-C074	Gimmick	96	710	31	14722	0.21
307D-0000-032C-8EF8		11	87	44	296	14.86
307F-0000-030B-69B9		3	34	3	86	3.48
3080-0000-034E-C4BF	Autoscroll	20	88	28	370	7.56
3087-0000-0330-7553	Automatic	13	67	49	121	40.49
308B-0000-0341-258E	Gimmick	64	469	45	4695	0.95
75E2-0000-0354-B8D2		19	66	21	738	2.84
75E5-0000-0350-8E66	Traditional	19	58	35	143	24.47
75E5-0000-0359-A199	Gimmick	225	1549	225	13130	1.71
75E7-0000-035E-9A83		1	18	2	75	2.66
75EC-0000-0343-A291		1	34	28	95	29.47
75F9-0000-0355-2B6D		5	51	12	279	4.3
75FA-0000-0357-6CF7		1	15	5	31	16.12
1823-0000-0368-2109		2	22	10	80	12.5
1826-0000-0333-3228		1	17	7	63	11.11
182A-0000-0323-D5C0	Puzzle	605	3443	603	8435	7.14
182A-0000-0350-4123		1	21	3	59	5.08
182A-0000-0358-E63E		1	11	4	54	7.4
8DA6-0000-031D-1B49		5	51	3	120	2.5
8DA6-0000-0365-F94F		10	54	18	131	13.74
8DA8-0000-032E-DAF2		13	61	32	166	19.27
8DA9-0000-0319-1FDD	Music	127	915	145	11711	1.23
8DAB-0000-035A-EF6C		6	40	1	260	0.38
8DAD-0000-0323-23F4		4	33	5	386	1.29
BCF4-0000-0337-B8B3	Traditional	11	36	13	130	10
BCF9-0000-0302-B0CD		2	26	3	176	1.7
BCFA-0000-030C-9392	Traditional	20	99	20	344	5.81
BCFA-0000-035C-5857		2	24	9	77	11.68
BCFB-0000-030D-DF6F		2	45	11	315	3.49
EC50-0000-0307-9A04		13	55	51	72	70.83
EC50-0000-0378-6D18	Speedrun	5	25	4	374	1.06
EC54-0000-033D-9402	Gimmick	96	712	31	14735	0.21
EC56-0000-0328-E247	Autoscroll	50	453	40	7724	0.51
EC56-0000-0338-E4A0		2	17	14	26	53.84
EC56-0000-0357-EEF1		7	45	26	212	12.26
EC57-0000-034A-E92B	Remix	11	19	12	37	32.43
47D8-0000-0334-956C	Traditional	242	1374	640	4091	15.64
47DB-0000-033F-FA20	Traditional	24	121	17	330	5.15
47DD-0000-031C-6EB9	Traditional	19	59	35	147	23.8
47DF-0000-031A-E909		11	57	16	160	10
47DF-0000-0347-C773		1	14	13	22	59.09
47E1-0000-0347-C759		15	33	22	135	16.29
47E4-0000-02FF-215F		5	52	12	280	4.28
47E5-0000-032B-92FD	Theme	49	357	18	3234	0.55
D4E5-0000-0324-A503		1	23	2	114	1.75
D4E5-0000-0326-A08C		1	19	15	23	65.21
D4E5-0000-034D-8538	Puzzle	605	3448	603	8442	7.14
D4E7-0000-0309-6F79	Dash	14	74	7	1582	0.44
D4E8-0000-034D-665E		20	102	21	1361	1.54
BCFC-0000-0311-A7DD	Traditional	16	68	20	348	5.74
D4E8-0000-0369-4483		12	58	22	1038	2.11
BCFD-0000-0322-F616		2	20	6	80	7.5
182B-0000-0339-20CE		6	42	18	143	12.58
8DAF-0000-0339-B8F8	Speedrun	18	130	75	264	28.4
5F3F-0000-033F-4CCC	Music	127	916	145	11715	1.23
D4EA-0000-0340-F722	Traditional	22	67	43	221	19.45
308C-0000-0348-11C8		5	68	37	339	10.91
BCFF-0000-0369-58AA		9	74	74	77	96.1
182C-0000-032A-3AB8	Traditional	74	552	55	4491	1.22
A577-0000-033D-394B		6	28	27	37	72.97
8DB1-0000-0339-EE5C	Gimmick	96	713	31	14741	0.21
75FB-0000-0356-4036		1	11	3	92	3.26
5F40-0000-033F-7568		4	37	28	81	34.56
D4EA-0000-034D-CC5C		2	18	17	45	37.77
308C-0000-0361-2607		2	13	5	26	19.23
182D-0000-0308-A293		5	45	11	365	3.01
BD03-0000-0330-3403	Traditional	15	76	41	341	12.02
A579-0000-033D-8C0C	Puzzle	605	3452	603	8458	7.12
8DB2-0000-0342-20B3		6	54	30	103	29.12
5F42-0000-0334-157E		5	45	3	609	0.49
75FC-0000-0311-CA66		10	64	56	143	39.16
D4EA-0000-0358-0653		4	39	22	64	34.37
EC5A-0000-0334-CE52		14	60	24	1108	2.16
182D-0000-034B-4B78		2	29	11	97	11.34
BD07-0000-034F-04BF	Speedrun	18	131	75	271	27.67
8DB3-0000-033D-6235		10	66	11	655	1.67
308D-0000-0313-AEDA		5	20	5	105	4.76
5F43-0000-0327-7352		3	19	10	71	14.08
47E8-0000-0303-BA01		3	20	2	75	2.66
75FD-0000-031C-6175		4	40	29	141	20.56
A57B-0000-0323-318E		8	71	68	95	71.57
EC5B-0000-0352-23ED	Gimmick	96	714	31	14742	0.21
D4EC-0000-0316-6629	Traditional	13	87	40	342	11.69
1830-0000-033F-A1D0		3	13	13	13	100
BD09-0000-0320-EAD2		10	49	24	228	10.52
002E-0000-0355-6D76		4	44	10	268	3.73
8DB6-0000-0335-38A7		1	24	22	49	44.89
5F49-0000-033C-F511	Traditional	55	377	49	1630	3
47E9-0000-0346-F59E	Automatic	13	68	49	122	40.16
A57D-0000-0331-6F2A		7	30	20	33	60.6
75FD-0000-0369-51DC	Costume	114	545	403	748	53.87
308D-0000-0330-24C7		5	26	18	110	16.36
EC5C-0000-0336-F2D1		1	21	5	61	8.19
D4F3-0000-035F-4710		1	11	0	41	0
1832-0000-034F-1B5A	Music	17	89	12	1681	0.71
8DB8-0000-0359-B2FE		1	18	14	28	50
BD09-0000-0358-B2B3	Traditional	25	173	105	686	15.3
002E-0000-0357-0C03	Traditional	218	1448	611	5345	11.43
47EA-0000-034D-F863	Gimmick	226	1553	226	13149	1.71
A57E-0000-0324-EDAB	Traditional	17	79	59	257	22.95
5F4B-0000-0355-E555	Traditional	55	374	45	2579	1.74
EC5D-0000-0332-AA0F		4	19	16	33	48.48
3091-0000-035B-7EFC		9	51	4	608	0.65
7600-0000-032E-26F4		1	39	3	94	3.19
8DB9-0000-0341-CF96	Music	140	875	278	2969	9.36
1835-0000-0340-51F8		5	53	25	192	13.02
D4F4-0000-0336-4B4A	Traditional	15	78	42	354	11.86
A581-0000-0346-5327	Puzzle	605	3455	603	8463	7.12
47EA-0000-035D-8707		26	164	105	496	21.16
EC61-0000-0350-7CC1		3	19	15	33	45.45
002F-0000-030E-B5CE		4	36	6	149	4.02
5F4C-0000-033E-425E		14	61	24	1270	1.88
BD1A-0000-0339-A5D3		1	15	14	36	38.88
7600-0000-0336-EF86		2	16	14	20	70
3092-0000-034B-0D53		1	14	3	107	2.8
1837-0000-0304-0D59		2	12	10	14	71.42
D4F6-0000-033A-E349	Music	127	917	145	11717	1.23
8DB9-0000-035C-CC98		4	41	29	142	20.42
A582-0000-031B-C719		2	20	13	34	38.23
A589-0000-033B-59D5		6	29	28	38	73.68
A589-0000-0365-BB1F	Gimmick	96	715	31	14747	0.21
A58B-0000-032C-4AAA		3	27	3	135	2.22
0031-0000-0309-C4EB	Automatic	13	69	50	123	40.65
0031-0000-0330-9BA1		2	32	10	97	10.3
0034-0000-0340-3A58		15	94	39	449	8.68
0035-0000-0336-56E9		4	35	8	131	6.1
0035-0000-033B-ECD5	Traditional	44	273	220	669	32.88
0035-0000-0350-74D7		3	25	19	101	18.81
003B-0000-0365-F21D	Music	17	92	12	1722	0.69
003C-0000-0330-7752		3	13	2	63	3.17
003C-0000-0346-52F4		3	22	9	173	5.2
003D-0000-030D-DDA6		6	25	19	71	26.76
003E-0000-032B-8D0F		9	44	3	727	0.41
0040-0000-0344-87F1	Traditional	17	97	12	1037	1.15
0045-0000-031E-182B	Puzzle	606	3462	603	8481	7.11
0046-0000-0305-6FA0		2	20	10	29	34.48
0046-0000-0311-8CD8		7	31	8	159	5.03
0048-0000-0369-B9A2	Speedrun	7	50	13	527	2.46
004C-0000-034B-B262		15	35	21	82	25.6
004D-0000-031A-7073		1	21	8	243	3.29
004D-0000-0332-476C	Costume	41	274	118	1173	10.05
0051-0000-0342-EAAE		13	63	18	305	5.9
0053-0000-031A-88D2	Traditional	21	154	25	751	3.32
0054-0000-0363-9F81	Yoshi	7	31	5	108	4.62
0055-0000-0301-E276		4	32	20	63	31.74
0056-0000-0366-66E7	Gimmick	96	716	31	14784	0.2
0057-0000-035D-7107	Speedrun	186	1316	365	7713	4.73
0058-0000-0342-DE4E		5	47	46	81	56.79
0059-0000-0327-748E		2	15	1	54	1.85
005D-0000-0309-022A		8	31	21	37	56.75
005D-0000-033B-D0E5	Traditional	23	159	12	1852	0.64
0062-0000-0331-8A1A	Traditional	21	76	28	352	7.95
0064-0000-030D-EC1B	Traditional	44	274	221	671	32.93
0064-0000-034D-C974		7	44	2	794	0.25
0066-0000-0307-1794	Music	18	93	12	1753	0.68
0067-0000-0348-D066		8	22	12	111	10.81
006D-0000-0327-C1F1	Dash	82	1289	34	35010	0.09
5F4D-0000-032F-8869	Gimmick	226	1554	226	13151	1.71
5F51-0000-0339-1BDE	Autoscroll	10	60	16	160	10
5F53-0000-0344-C09A	Speedrun	24	112	31	3872	0.8
183A-0000-032D-FEF4		9	38	38	42	90.47
183F-0000-032C-CF29	Autoscroll	16	44	36	63	57.14
3094-0000-0313-9F23		4	44	30	119	25.21
3094-0000-034C-43DA	Puzzle	606	3464	603	8483	7.1
3096-0000-0339-BE57		7	22	14	92	15.21
309B-0000-0336-B478		1	19	4	56	7.14
47ED-0000-0348-1292		1	22	2	56	3.57
47EE-0000-036B-C162		27	209	24	2021	1.18
47F1-0000-02FF-0177	Traditional	31	215	173	915	18.9
47F4-0000-034B-CF7E	Speedrun	7	51	13	531	2.44
BD1D-0000-031C-5D04		5	21	5	106	4.71
BD1E-0000-0355-A470	Traditional	6	28	4	101	3.96
D4FA-0000-02FF-1DEE		5	50	29	138	21.01
D4FB-0000-033B-A9C3	Gimmick	96	717	31	14804	0.2
D4FC-0000-034B-3DDD	Traditional	13	55	44	153	28.75
D4FF-0000-0311-0C61		3	24	12	86	13.95
8DB9-0000-0361-DF70		13	52	51	52	98.07
8DB9-0000-0369-46FE	Music	20	98	13	1808	0.71
7605-0000-0347-0E44	Traditional	219	1451	613	5356	11.44
7607-0000-034E-4606	Gimmick	226	1555	226	13152	1.71
7608-0000-0344-DE13		13	123	9	615	1.46
EC62-0000-0331-030E	Puzzle	606	3466	603	8487	7.1
EC66-0000-0307-B98B	Traditional	6	29	3	236	1.27
183F-0000-0363-1DEA		1	13	8	67	11.94
EC6F-0000-0303-AD10		15	96	47	303	15.51
8DBE-0000-032E-289C		4	27	7	90	7.77
1842-0000-0324-E537	Speedrun	7	52	13	538	2.41
BD1F-0000-030A-A86D	Speedrun	32	275	49	3953	1.23
EC70-0000-0340-9AAB		4	23	5	63	7.93
8DBF-0000-0306-D7DB		5	22	6	112	5.35
A58E-0000-0320-D547		22	148	99	395	25.06
7609-0000-0314-1BD0	Remix	9	52	25	153	16.33
5F58-0000-0334-E3F5		1	13	3	80	3.75
309C-0000-0358-F379	Gimmick	96	718	31	14849	0.2
1842-0000-0369-E5BF		2	19	19	20	95
BD23-0000-0327-A262		1	14	5	74	6.75
8DBF-0000-0341-FEB4		7	55	37	147	25.17
D4FF-0000-033F-B478		2	44	6	149	4.02
EC70-0000-0363-9108		3	26	25	110	22.72
A590-0000-032D-2CE9		2	42	36	62	58.06
5F5C-0000-0340-ADFF	Speedrun	4	74	0	865	0
1846-0000-0338-3C70		3	38	20	124	16.12
309D-0000-0318-01D7	Speedrun	13	35	19	115	16.52
760A-0000-0349-0F44	Traditional	6	50	3	105	2.85
BD29-0000-034B-5347	Music	20	100	13	1823	0.71
D500-0000-0365-7AC9		2	21	6	279	2.15
8DC0-0000-0317-CF9C	Traditional	222	1456	616	5377	11.45
47F6-0000-0339-FAEE		3	38	11	130	8.46
5F5D-0000-035C-7B17		4	34	25	90	27.77
309D-0000-0363-5D75		2	18	14	46	30.43
EC73-0000-030F-90B2		3	17	10	54	18.51
A593-0000-032C-62A5	Puzzle	606	3467	603	8488	7.1
1846-0000-0345-5536	Theme	17	102	29	267	10.86
BD29-0000-035C-74B4		5	39	18	75	24
8DC3-0000-0331-824E		2	22	20	62	32.25
47FA-0000-0342-AA11		19	174	17	752	2.26
A594-0000-0333-134E		4	24	6	64	9.37
A594-0000-0368-2211		6	49	36	155	23.22
A595-0000-033D-704F		10	78	41	197	20.81
A595-0000-0358-AA71		6	49	37	136	27.2
A596-0000-0304-498E	Remix	152	891	313	3010	10.39
A596-0000-0359-4A57		1	31	9	142	6.33
A597-0000-0320-17C6		1	22	0	54	0
D502-0000-0324-3BF9		3	23	15	32	46.87
D509-0000-030C-CEF3	Traditional	24	122	17	332	5.12
D50A-0000-0305-E8A3		4	24	3	48	6.25
D50A-0000-032E-DFDF	Music	22	103	15	1871	0.8
D50D-0000-0339-6C7D	Traditional	19	98	15	209	7.17
D50E-0000-0322-1D92	Traditional	222	1457	616	5386	11.43
D50E-0000-0338-BAD3		6	43	38	85	44.7
D50F-0000-0315-B6B9		7	50	18	135	13.33
5F5E-0000-0311-FD53		6	54	33	255	12.94
5F60-0000-030B-7ECF		2	46	3	1000	0.3
5F61-0000-033A-5056		4	22	8	197	4.06
5F62-0000-031B-2CE3	Costume	17	79	33	215	15.34
5F63-0000-033E-0D3A		2	25	3	132	2.27
5F64-0000-032C-4FCB	Theme	17	103	29	269	10.78
5F65-0000-035D-4DB0		7	32	8	163	4.9
1847-0000-030E-0101		4	28	8	93	8.6
1847-0000-0326-27A4		2	22	4	55	7.27
1848-0000-0361-124E	Music	127	918	145	11727	1.23
184E-0000-033D-AA22	Traditional	16	116	65	518	12.54
184E-0000-0341-6253	Automatic	13	70	51	124	41.12
760A-0000-035E-75DA		7	59	36	216	16.66
760B-0000-035B-B292	Music	252	1327	1245	2052	60.67
760C-0000-0331-6E07		9	44	23	101	22.77
760C-0000-0356-A863		2	24	15	83	18.07
760E-0000-034F-0113		4	31	7	319	2.19
7612-0000-0312-EA64	Traditional	222	1460	617	5393	11.44
7612-0000-0331-88BE	Gimmick	226	1556	226	13153	1.71
7614-0000-030A-77CF	Traditional	19	60	37	190	19.47
EC74-0000-032E-D716		1	20	5	55	9.09
EC7A-0000-0302-94C4		9	39	39	43	90.69
EC7A-0000-0353-5B30	Traditional	27	162	117	509	22.98
EC7C-0000-033E-FBAA		19	73	17	386	4.4
EC7C-0000-035A-AD39	Speedrun	21	123	20	2735	0.73
30A3-0000-0310-1AD7	Speedrun	64	510	28	9985	0.28
30A4-0000-034B-3D63	Puzzle	606	3468	603	8490	7.1
30A5-0000-030E-E144		13	108	78	378	20.63
30A5-0000-0335-316B		10	21	7	225	3.11
30A6-0000-030F-BDC1		9	45	26	170	15.29
30A7-0000-0334-A13C	Gimmick	19	109	25	1984	1.26
30A7-0000-033E-93D9		1	23	17	33	51.51
47FA-0000-0350-3CD7		3	20	12	60	20
47FB-0000-0310-72FC		4	31	20	111	18.01
47FB-0000-0325-A4C6		30	62	26	1024	2.53
47FD-0000-0331-805D		2	13	4	131	3.05
47FE-0000-0340-E86F	Traditional	22	68	44	226	19.46
47FE-0000-034C-FB15	Puzzle	4	13	3	58	5.17
47FE-0000-0357-0D93	Traditional	36	215	157	478	32.84
8DCB-0000-034C-9C05		17	77	63	120	52.5
8DCD-0000-0356-F988	Remix	33	201	79	681	11.6
8DCE-0000-0324-E008		1	14	8	65	12.3
8DD2-0000-0326-0F27		8	33	23	39	58.97
8DD3-0000-02FF-D633		3	36	10	187	5.34
BD2B-0000-0309-C656		2	27	11	150	7.33
BD2B-0000-032E-BDDB	Costume	115	546	403	749	53.8
BD2B-0000-033F-8265	Music	22	104	15	1876	0.79
BD2D-0000-030C-EC9E	Traditional	18	90	10	295	3.38
184F-0000-030E-BF96		18	65	65	92	70.65
BD34-0000-034B-B0A5	Traditional	222	1464	617	5408	11.4
BD34-0000-035F-9694		3	26	1	83	1.2
EC7F-0000-033B-34A7		1	18	6	52	11.53
1854-0000-035C-5837		8	70	19	159	11.94
8DD5-0000-0349-7C6C		3	18	11	55	20
A599-0000-0314-0F8B	Puzzle	607	3469	603	8492	7.1
BD36-0000-0321-B05E		11	54	1	2220	0.04
EC80-0000-0306-C53E		1	27	5	112	4.46
1855-0000-035F-80B2		14	62	24	1302	1.84
8DDA-0000-030B-5AA7		6	38	24	140	17.14
A59C-0000-0303-ABBD	Theme	80	580	79	4286	1.84
4800-0000-0321-5145		1	12	6	66	9.09
5F68-0000-0308-3197		4	19	6	90	6.66
EC80-0000-0355-724D	Yoshi	22	56	36	246	14.63
30A9-0000-0327-442B	Speedrun	186	1317	365	7715	4.73
1856-0000-0307-AC13		1	12	11	21	52.38
BD39-0000-034C-91B6		1	22	8	65	12.3
8DDE-0000-0344-7E7C	Traditional	135	807	365	3035	12.02
4805-0000-0357-644B	Traditional	13	56	44	156	28.2
A59E-0000-0327-BFE7		5	46	45	55	81.81
5F6B-0000-0350-36DB	Autoscroll	19	41	35	136	25.73
D512-0000-031D-16A8	Remix	67	479	11	5643	0.19
7614-0000-033C-3E9A		2	15	4	50	8
30AC-0000-030B-BC9E	Gimmick	64	470	45	4697	0.95
BD3A-0000-0328-5786		15	96	39	473	8.24
8DE0-0000-033F-681C	Music	252	1329	1247	2054	60.71
EC81-0000-0324-83D3		15	125	50	1125	4.44
1859-0000-0311-F6F0		5	52	26	208	12.5
7614-0000-0349-4410	Costume	115	547	404	750	53.86
D512-0000-0346-943B		4	26	20	104	19.23
EC81-0000-034C-8B72		3	26	12	120	10
EC83-0000-0310-E47F	Traditional	222	1466	618	5416	11.41
EC84-0000-0347-50C0		10	66	8	1068	0.74
EC85-0000-034B-A3DA		6	28	22	76	28.94
EC85-0000-0358-C0BD		5	31	20	97	20.61
A5A7-0000-033D-944C		1	24	2	116	1.72
A5AA-0000-031A-74A9		2	16	11	89	12.35
A5AD-0000-0356-1EA8	Puzzle	608	3473	603	8497	7.09
A5AE-0000-0335-DCC5	Remix	144	1003	355	4031	8.8
A5AF-0000-0305-8A75		14	96	47	386	12.17
4807-0000-030D-6875	Costume	104	590	130	1608	8.08
480D-0000-031B-BA7E		2	26	16	122	13.11
480E-0000-0362-AE7F		8	48	23	158	14.55
4813-0000-0312-A462	Theme	51	352	50	2397	2.08
4813-0000-035E-D23B		1	18	3	65	4.61
4815-0000-0350-74C3	Traditional	5	17	17	18	94.44
4816-0000-033C-5782		1	19	8	37	21.62
8DE3-0000-0322-7556		5	29	29	29	100
8DE4-0000-030F-A7B1		1	28	2	79	2.53
8DE5-0000-0361-CA9D		3	18	15	41	36.58
8DEB-0000-0321-95CD		2	35	21	109	19.26
30AF-0000-0331-776D	Music	74	589	28	9050	0.3
30AF-0000-033D-5B9E	Dash	18	202	4	11872	0.03
30B1-0000-0349-7048	Puzzle	5	14	4	60	6.66
30B1-0000-0350-D86E	Traditional	36	216	157	497	31.58
30B4-0000-0346-3171		17	79	65	123	52.84
30B7-0000-034D-72F2	Speedrun	9	62	1	772	0.12
30B7-0000-0363-16E2	Traditional	6	38	1	300	0.33
30BA-0000-032A-20C9	Gimmick	64	471	45	4699	0.95
30BB-0000-0326-9832		5	36	8	133	6.01
30C5-0000-035D-893F	Dash	26	100	20	936	2.13
30C6-0000-035D-5B06	Speedrun	18	101	9	3561	0.25
30C9-0000-0310-ED7C	Traditional	7	49	7	313	2.23
30C9-0000-0339-502F		1	31	5	87	5.74
30CA-0000-0341-54E5		4	32	7	333	2.1
30CD-0000-0321-2F3D	Traditional	223	1470	620	5428	11.42
30CD-0000-0341-096A		3	25	18	119	15.12
BD3D-0000-0357-0C57	Gimmick	226	1557	226	13157	1.71
BD3E-0000-033C-4B99	Remix	16	94	61	262	23.28
BD41-0000-0329-1D50	Puzzle	608	3476	603	8500	7.09
BD42-0000-0357-24A6		3	37	19	131	14.5
BD42-0000-0365-BCF7		2	15	15	18	83.33
BD43-0000-0313-96B4		4	28	13	117	11.11
5F6C-0000-0317-D78D	Puzzle	10	71	7	274	2.55
5F6D-0000-0350-86F1	Costume	42	275	118	1181	9.99
5F6E-0000-0311-25F1		3	55	37	173	21.38
5F6F-0000-0313-69BF		2	22	5	70	7.14
5F70-0000-0321-BCC9		1	12	0	82	0
5F70-0000-0351-C1D9		3	33	8	112	7.14
5F71-0000-0339-FF3E		22	91	24	382	6.28
5F74-0000-0345-AF55	Speedrun	186	1318	365	7720	4.72
7615-0000-034D-792D		4	18	18	26	69.23
7619-0000-0338-B828		1	26	6	80	7.5
761A-0000-0333-0338		3	28	3	141	2.12
761B-0000-0346-9518		3	23	15	85	17.64
761E-0000-032C-1691	Traditional	44	275	222	673	32.98
761F-0000-034B-B271		13	53	52	53	98.11
7620-0000-0336-B329		6	38	10	308	3.24
7621-0000-031A-EBC8	Traditional	223	1475	622	5442	11.42
D514-0000-035E-6A66		14	37	12	152	7.89
D51A-0000-030C-DABC		15	35	22	146	15.06
D51F-0000-02FE-F742		2	24	24	28	85.71
D51F-0000-0305-078B	Traditional	7	39	6	317	1.89
D525-0000-0318-7AFF	Music	140	876	278	2973	9.35
D525-0000-036A-1614	Puzzle	608	3479	603	8506	7.08
D526-0000-031D-8A11		1	28	5	113	4.42
D527-0000-0350-1B9C	Theme	17	105	31	271	11.43
1862-0000-0335-B0E9		27	164	53	567	9.34
1864-0000-0345-2BF0	Puzzle	11	72	8	277	2.88
186A-0000-0319-8A87	Traditional	10	33	15	135	11.11
8DEE-0000-0327-D54F		7	69	43	195	22.05
186B-0000-031F-7C2C	Traditional	21	128	76	590	12.88
EC8A-0000-034C-920B	Speedrun	32	276	49	3955	1.23
A5B0-0000-0322-3DB3	'Shoot-''em-up'	53	382	39	1479	2.63
8DF3-0000-0347-CA0B		2	27	10	111	9
186D-0000-0338-C044		5	23	6	115	5.21
EC8B-0000-0365-6A06		2	12	4	81	4.93
A5B1-0000-031B-B854		1	18	13	73	17.8
8DF6-0000-031F-0107	Puzzle	6	31	3	182	1.64
BD44-0000-0338-CBE6	Gimmick	5	33	5	368	1.35
A5B5-0000-0331-0F2E	Autoscroll	19	42	36	137	26.27
EC8D-0000-0323-84F8		2	15	12	24	50
186F-0000-034F-0B30		3	24	16	33	48.48
BD45-0000-0357-6AA1		4	24	16	89	17.97
