user0009368	4914-0000-035F-B95B
user0009369	A6C6-0000-0331-7660
user0009370	D631-0000-0350-8711
user0009371	BE5F-0000-034B-DADE
user0009372	A6C7-0000-0328-9F3B
user0009373	D635-0000-0323-5DAF
user0009374	BE64-0000-0349-4077
user0009375	A6C8-0000-032E-2C4B
user0009376	A6CB-0000-033F-A3AD
user0009377	D639-0000-0361-15F9
user0009378	BE67-0000-033A-792C
user0009379	D63A-0000-0308-EDB5
user0009380	31A3-0000-035A-2D60
user0009381	A6CC-0000-0310-7256
user0009382	BE68-0000-0322-8EEC
user0009383	D63A-0000-0310-7A8F
user0009384	BE68-0000-0367-9216
user0009385	A6CC-0000-0363-4806
user0009386	31A7-0000-030F-528F
user0009387	D63B-0000-034A-8F36
user0009388	31A8-0000-032F-5BEC
user0009389	A6CD-0000-0339-24CC
user0009390	BE6C-0000-032B-A8DF
user0009391	D63C-0000-0358-06CF
user0009392	A6D0-0000-0345-22F7
user0009393	BE6F-0000-030B-7345
user0009394	31A8-0000-0355-8853
user0009395	D63D-0000-0345-206A
user0009396	6063-0000-034E-0550
user0009397	A6D3-0000-0339-7677
user0009398	ED70-0000-030B-5744
user0009399	31A8-0000-0359-5EBB
user0009400	BE6F-0000-0359-6596
user0009401	6064-0000-0369-AC03
user0009402	1990-0000-033B-6174
user0009403	D640-0000-031A-AF9F
user0009404	A6D6-0000-0327-2A4F
user0009405	A6D6-0000-033E-A328
user0009406	A6D8-0000-032E-AEFE
user0009407	A6DA-0000-0321-20B4
user0009408	A6DA-0000-0328-78D5
user0009409	A6DB-0000-0314-815E
user0009410	ED75-0000-0338-3497
user0009411	ED76-0000-030E-D28D
user0009412	ED77-0000-0332-44C3
user0009413	ED78-0000-0300-0CCF
user0009414	ED7A-0000-0305-0153
user0009415	ED7C-0000-033F-4764
user0009416	ED7E-0000-0339-B979
user0009417	ED80-0000-0336-9DF7
user0009418	ED84-0000-0342-DD1E
user0009419	6066-0000-034B-A0BF
user0009420	6067-0000-0340-A599
user0009421	6068-0000-030E-CF23
user0009422	606D-0000-0333-C187
user0009423	606D-0000-035D-BF81
user0009424	606F-0000-0335-709B
user0009425	6072-0000-0343-A394
user0009426	6072-0000-0349-FCC8
user0009427	BE76-0000-0302-A987
user0009428	31A9-0000-0353-6FC6
user0009429	31AA-0000-032E-B310
user0009430	31AD-0000-0324-862D
user0009431	31B2-0000-0363-F071
user0009432	31B4-0000-0326-560D
user0009433	1990-0000-033B-B7F3
user0009434	8F2D-0000-033E-44C8
user0009435	D640-0000-0358-F661
user0009436	1992-0000-034F-4BF2
user0009437	BE76-0000-0364-B72F
user0009438	8F30-0000-0330-8E90
user0009439	D642-0000-0325-9443
user0009440	BE77-0000-0358-2E71
user0009441	1993-0000-0305-8AC1
user0009442	8F30-0000-0337-C17B
user0009443	D642-0000-0338-ECCB
user0009444	1994-0000-0358-F3B7
user0009445	8F30-0000-0337-F2C5
user0009446	D646-0000-0304-33F0
user0009447	BE79-0000-033A-0ECC
user0009448	1997-0000-0342-195D
user0009449	D647-0000-034D-17B3
user0009450	8F31-0000-0321-90D9
user0009451	BE7A-0000-0349-FDE1
user0009452	199B-0000-0356-6742
user0009453	4916-0000-0314-9EB8
user0009454	D649-0000-0315-16DB
user0009455	8F34-0000-0306-A999
user0009456	31B4-0000-035C-52C8
user0009457	A6DD-0000-0328-732A
user0009458	BE7F-0000-0302-F681
user0009459	4916-0000-032D-B7AF
user0009460	D64A-0000-0347-C5E4
user0009461	199D-0000-030A-8752
user0009462	31B5-0000-0363-1BA6
user0009463	A6DE-0000-0348-9A14
user0009464	BE7F-0000-0331-7437
user0009465	8F34-0000-0311-B684
user0009466	D64B-0000-035B-6D9C
user0009467	BE80-0000-034A-BC53
user0009468	4916-0000-034B-B84D
user0009469	4916-0000-0353-CCFA
user0009470	4918-0000-0331-FFAC
user0009471	4919-0000-0359-5FA3
user0009472	491D-0000-0304-A5D2
user0009473	491F-0000-0346-ABC4
user0009474	4921-0000-0319-C98C
user0009475	4921-0000-0326-1B60
user0009476	A6DE-0000-0356-F921
user0009477	A6DF-0000-0340-69D0
user0009478	A6E4-0000-0352-FE39
user0009479	A6E5-0000-035B-7150
user0009480	A6E6-0000-0331-6E9E
user0009481	A6E6-0000-0357-D33E
user0009482	A6E6-0000-0367-AFE3
user0009483	A6E7-0000-0330-0DDE
user0009484	31B9-0000-0320-EF9D
user0009485	31BA-0000-033E-5092
user0009486	31BB-0000-032A-9B25
user0009487	31C0-0000-034A-5411
user0009488	31C3-0000-0347-0A3B
user0009489	31C5-0000-032B-73F5
user0009490	31C5-0000-0338-39F5
user0009491	199E-0000-0342-E41A
user0009492	199E-0000-035E-065C
user0009493	8F35-0000-0347-3511
user0009494	8F3A-0000-030E-FBD5
user0009495	8F3A-0000-0322-5FFB
user0009496	D64D-0000-0341-75A2
user0009497	D64D-0000-0361-D1E2
user0009498	BE82-0000-0347-C87D
user0009499	775D-0000-0361-7C39
user0009500	BE83-0000-0325-83DF
user0009501	19A0-0000-035B-3FB1
user0009502	ED84-0000-0355-ABC9
user0009503	775E-0000-0343-77CD
user0009504	19A3-0000-0338-46C7
user0009505	ED85-0000-034D-7442
user0009506	775F-0000-0350-E6AD
user0009507	BE85-0000-030C-DF03
user0009508	775F-0000-0353-58AB
user0009509	ED87-0000-030D-4D1E
user0009510	BE86-0000-0361-97A5
user0009511	19A6-0000-0328-4C38
user0009512	7761-0000-0363-5704
user0009513	BE8C-0000-0351-D8F0
user0009514	ED87-0000-034E-4BD2
user0009515	19AD-0000-030A-1026
user0009516	BE8D-0000-033E-64C1
user0009517	7762-0000-0335-E79C
user0009518	ED8A-0000-035F-C316
user0009519	19AD-0000-035E-8FFC
user0009520	BE8D-0000-0359-543B
user0009521	7764-0000-033F-C0F2
user0009522	ED91-0000-032E-CC79
user0009523	7769-0000-0351-AEDA
user0009524	BE8E-0000-0321-B7C7
user0009525	ED91-0000-0336-D674
user0009526	19B0-0000-0325-8503
user0009527	776A-0000-0307-B73A
user0009528	BE8E-0000-0344-7E40
user0009529	19B2-0000-033F-08B4
user0009530	ED94-0000-031C-4E35
user0009531	BE8E-0000-0358-4AE3
user0009532	19B4-0000-035A-29B3
user0009533	010C-0000-035E-E08E
user0009534	6074-0000-0329-BF3F
user0009535	010D-0000-0331-BFE0
user0009536	D64E-0000-02FF-D76F
user0009537	D65B-0000-032F-DA57
user0009538	6075-0000-031A-FC13
user0009539	010E-0000-030C-7831
user0009540	8F3A-0000-0324-36B8
user0009541	D64F-0000-0338-4832
user0009542	6076-0000-0326-EA52
user0009543	8F3C-0000-0355-0966
user0009544	D651-0000-033E-3973
user0009545	010E-0000-0338-6857
user0009546	6076-0000-0348-9378
user0009547	8F3D-0000-0362-B0A8
user0009548	010F-0000-0301-5E81
user0009549	D656-0000-0311-1EC1
user0009550	6077-0000-034F-96E9
user0009551	D656-0000-034A-61C3
user0009552	8F3E-0000-0334-AC92
user0009553	6079-0000-0338-4252
user0009554	0115-0000-031B-B6ED
user0009555	4921-0000-032E-B13F
user0009556	31C7-0000-0367-F348
user0009557	6079-0000-0365-8802
user0009558	8F43-0000-0309-A986
user0009559	D65A-0000-0306-D542
user0009560	A6E8-0000-035D-15D4
user0009561	0116-0000-031A-92B9
user0009562	31C8-0000-0347-61D1
user0009563	D4EA-0000-0340-F722
user0009564	308C-0000-0348-11C8
user0009565	BCFF-0000-0369-58AA
user0009566	182C-0000-032A-3AB8
user0009567	A577-0000-033D-394B
user0009568	8DB1-0000-0339-EE5C
user0009569	75FB-0000-0356-4036
user0009570	5F40-0000-033F-7568
user0009571	D4EA-0000-034D-CC5C
user0009572	308C-0000-0361-2607
user0009573	182D-0000-0308-A293
user0009574	BD03-0000-0330-3403
user0009575	A579-0000-033D-8C0C
user0009576	8DB2-0000-0342-20B3
user0009577	5F42-0000-0334-157E
user0009578	75FC-0000-0311-CA66
user0009579	D4EA-0000-0358-0653
user0009580	EC5A-0000-0334-CE52
user0009581	182D-0000-034B-4B78
user0009582	BD07-0000-034F-04BF
user0009583	8DB3-0000-033D-6235
user0009584	308D-0000-0313-AEDA
user0009585	5F43-0000-0327-7352
user0009586	47E8-0000-0303-BA01
user0009587	75FD-0000-031C-6175
user0009588	A57B-0000-0323-318E
user0009589	EC5B-0000-0352-23ED
user0009590	D4EC-0000-0316-6629
user0009591	1830-0000-033F-A1D0
user0009592	BD09-0000-0320-EAD2
user0009593	002E-0000-0355-6D76
user0009594	8DB6-0000-0335-38A7
user0009595	5F49-0000-033C-F511
user0009596	47E9-0000-0346-F59E
user0009597	A57D-0000-0331-6F2A
user0009598	75FD-0000-0369-51DC
user0009599	308D-0000-0330-24C7
user0009600	EC5C-0000-0336-F2D1
user0009601	D4F3-0000-035F-4710
user0009602	1832-0000-034F-1B5A
user0009603	8DB8-0000-0359-B2FE
user0009604	BD09-0000-0358-B2B3
user0009605	002E-0000-0357-0C03
user0009606	47EA-0000-034D-F863
user0009607	A57E-0000-0324-EDAB
user0009608	5F4B-0000-0355-E555
user0009609	EC5D-0000-0332-AA0F
user0009610	3091-0000-035B-7EFC
user0009611	7600-0000-032E-26F4
user0009612	8DB9-0000-0341-CF96
user0009613	1835-0000-0340-51F8
user0009614	D4F4-0000-0336-4B4A
user0009615	A581-0000-0346-5327
user0009616	47EA-0000-035D-8707
user0009617	EC61-0000-0350-7CC1
user0009618	002F-0000-030E-B5CE
user0009619	5F4C-0000-033E-425E
user0009620	BD1A-0000-0339-A5D3
user0009621	7600-0000-0336-EF86
user0009622	3092-0000-034B-0D53
user0009623	1837-0000-0304-0D59
user0009624	D4F6-0000-033A-E349
user0009625	8DB9-0000-035C-CC98
user0009626	A582-0000-031B-C719
user0009627	A589-0000-033B-59D5
user0009628	A589-0000-0365-BB1F
user0009629	A58B-0000-032C-4AAA
user0009630	0031-0000-0309-C4EB
user0009631	0031-0000-0330-9BA1
user0009632	0034-0000-0340-3A58
user0009633	0035-0000-0336-56E9
user0009634	0035-0000-033B-ECD5
user0009635	0035-0000-0350-74D7
user0009636	003B-0000-0365-F21D
user0009637	003C-0000-0330-7752
user0009638	003C-0000-0346-52F4
user0009639	003D-0000-030D-DDA6
user0009640	003E-0000-032B-8D0F
user0009641	0040-0000-0344-87F1
user0009642	0045-0000-031E-182B
user0009643	0046-0000-0305-6FA0
user0009644	0046-0000-0311-8CD8
user0009645	0048-0000-0369-B9A2
user0009646	004C-0000-034B-B262
user0009647	004D-0000-031A-7073
user0009648	004D-0000-0332-476C
user0009649	0051-0000-0342-EAAE
user0009650	0053-0000-031A-88D2
user0009651	0054-0000-0363-9F81
user0009652	0055-0000-0301-E276
user0009653	0056-0000-0366-66E7
user0009654	0057-0000-035D-7107
user0009655	0058-0000-0342-DE4E
user0009656	0059-0000-0327-748E
user0009657	005D-0000-0309-022A
user0009658	005D-0000-033B-D0E5
user0009659	0062-0000-0331-8A1A
user0009660	0064-0000-030D-EC1B
user0009661	0064-0000-034D-C974
user0009662	0066-0000-0307-1794
user0009663	0067-0000-0348-D066
user0009664	006D-0000-0327-C1F1
user0009665	5F4D-0000-032F-8869
user0009666	5F51-0000-0339-1BDE
user0009667	5F53-0000-0344-C09A
user0009668	183A-0000-032D-FEF4
user0009669	183F-0000-032C-CF29
user0009670	3094-0000-0313-9F23
user0009671	3094-0000-034C-43DA
user0009672	3096-0000-0339-BE57
user0009673	309B-0000-0336-B478
user0009674	47ED-0000-0348-1292
user0009675	47EE-0000-036B-C162
user0009676	47F1-0000-02FF-0177
user0009677	47F4-0000-034B-CF7E
user0009678	BD1D-0000-031C-5D04
user0009679	BD1E-0000-0355-A470
user0009680	D4FA-0000-02FF-1DEE
user0009681	D4FB-0000-033B-A9C3
user0009682	D4FC-0000-034B-3DDD
user0009683	D4FF-0000-0311-0C61
user0009684	8DB9-0000-0361-DF70
user0009685	8DB9-0000-0369-46FE
user0009686	7605-0000-0347-0E44
user0009687	7607-0000-034E-4606
user0009688	7608-0000-0344-DE13
user0009689	EC62-0000-0331-030E
user0009690	EC66-0000-0307-B98B
user0009691	183F-0000-0363-1DEA
user0009692	EC6F-0000-0303-AD10
user0009693	8DBE-0000-032E-289C
user0009694	1842-0000-0324-E537
user0009695	BD1F-0000-030A-A86D
user0009696	EC70-0000-0340-9AAB
user0009697	8DBF-0000-0306-D7DB
user0009698	A58E-0000-0320-D547
user0009699	7609-0000-0314-1BD0
user0009700	5F58-0000-0334-E3F5
user0009701	309C-0000-0358-F379
user0009702	1842-0000-0369-E5BF
user0009703	BD23-0000-0327-A262
user0009704	8DBF-0000-0341-FEB4
user0009705	D4FF-0000-033F-B478
user0009706	EC70-0000-0363-9108
user0009707	A590-0000-032D-2CE9
user0009708	5F5C-0000-0340-ADFF
user0009709	1846-0000-0338-3C70
user0009710	309D-0000-0318-01D7
user0009711	760A-0000-0349-0F44
user0009712	BD29-0000-034B-5347
user0009713	D500-0000-0365-7AC9
user0009714	8DC0-0000-0317-CF9C
user0009715	47F6-0000-0339-FAEE
user0009716	5F5D-0000-035C-7B17
user0009717	309D-0000-0363-5D75
user0009718	EC73-0000-030F-90B2
user0009719	A593-0000-032C-62A5
user0009720	1846-0000-0345-5536
user0009721	BD29-0000-035C-74B4
user0009722	8DC3-0000-0331-824E
user0009723	47FA-0000-0342-AA11
user0009724	A594-0000-0333-134E
user0009725	A594-0000-0368-2211
user0009726	A595-0000-033D-704F
user0009727	A595-0000-0358-AA71
user0009728	A596-0000-0304-498E
user0009729	A596-0000-0359-4A57
user0009730	A597-0000-0320-17C6
user0009731	D502-0000-0324-3BF9
user0009732	D509-0000-030C-CEF3
user0009733	D50A-0000-0305-E8A3
user0009734	D50A-0000-032E-DFDF
user0009735	D50D-0000-0339-6C7D
user0009736	D50E-0000-0322-1D92
user0009737	D50E-0000-0338-BAD3
user0009738	D50F-0000-0315-B6B9
user0009739	5F5E-0000-0311-FD53
user0009740	5F60-0000-030B-7ECF
user0009741	5F61-0000-033A-5056
user0009742	5F62-0000-031B-2CE3
user0009743	5F63-0000-033E-0D3A
user0009744	5F64-0000-032C-4FCB
user0009745	5F65-0000-035D-4DB0
user0009746	1847-0000-030E-0101
user0009747	1847-0000-0326-27A4
user0009748	1848-0000-0361-124E
user0009749	184E-0000-033D-AA22
user0009750	184E-0000-0341-6253
user0009751	760A-0000-035E-75DA
user0009752	760B-0000-035B-B292
user0009753	760C-0000-0331-6E07
user0009754	760C-0000-0356-A863
user0009755	760E-0000-034F-0113
user0009756	7612-0000-0312-EA64
user0009757	7612-0000-0331-88BE
user0009758	7614-0000-030A-77CF
user0009759	EC74-0000-032E-D716
user0009760	EC7A-0000-0302-94C4
user0009761	EC7A-0000-0353-5B30
user0009762	EC7C-0000-033E-FBAA
user0009763	EC7C-0000-035A-AD39
user0009764	30A3-0000-0310-1AD7
user0009765	30A4-0000-034B-3D63
user0009766	30A5-0000-030E-E144
user0009767	30A5-0000-0335-316B
user0009768	30A6-0000-030F-BDC1
user0009769	30A7-0000-0334-A13C
user0009770	30A7-0000-033E-93D9
user0009771	47FA-0000-0350-3CD7
user0009772	47FB-0000-0310-72FC
user0009773	47FB-0000-0325-A4C6
user0009774	47FD-0000-0331-805D
user0009775	47FE-0000-0340-E86F
user0009776	47FE-0000-034C-FB15
user0009777	47FE-0000-0357-0D93
user0009778	8DCB-0000-034C-9C05
user0009779	8DCD-0000-0356-F988
user0009780	8DCE-0000-0324-E008
user0009781	8DD2-0000-0326-0F27
user0009782	8DD3-0000-02FF-D633
user0009783	BD2B-0000-0309-C656
user0009784	BD2B-0000-032E-BDDB
user0009785	BD2B-0000-033F-8265
user0009786	BD2D-0000-030C-EC9E
user0009787	184F-0000-030E-BF96
user0009788	BD34-0000-034B-B0A5
user0009789	BD34-0000-035F-9694
user0009790	EC7F-0000-033B-34A7
user0009791	1854-0000-035C-5837
user0009792	8DD5-0000-0349-7C6C
user0009793	A599-0000-0314-0F8B
user0009794	BD36-0000-0321-B05E
user0009795	EC80-0000-0306-C53E
user0009796	1855-0000-035F-80B2
user0009797	8DDA-0000-030B-5AA7
user0009798	A59C-0000-0303-ABBD
user0009799	4800-0000-0321-5145
user0009800	5F68-0000-0308-3197
user0009801	EC80-0000-0355-724D
user0009802	30A9-0000-0327-442B
user0009803	1856-0000-0307-AC13
user0009804	BD39-0000-034C-91B6
user0009805	8DDE-0000-0344-7E7C
user0009806	4805-0000-0357-644B
user0009807	A59E-0000-0327-BFE7
user0009808	5F6B-0000-0350-36DB
user0009809	D512-0000-031D-16A8
user0009810	7614-0000-033C-3E9A
user0009811	30AC-0000-030B-BC9E
user0009812	BD3A-0000-0328-5786
user0009813	8DE0-0000-033F-681C
user0009814	EC81-0000-0324-83D3
user0009815	1859-0000-0311-F6F0
user0009816	7614-0000-0349-4410
user0009817	D512-0000-0346-943B
user0009818	EC81-0000-034C-8B72
user0009819	EC83-0000-0310-E47F
user0009820	EC84-0000-0347-50C0
user0009821	EC85-0000-034B-A3DA
user0009822	EC85-0000-0358-C0BD
user0009823	A5A7-0000-033D-944C
user0009824	A5AA-0000-031A-74A9
user0009825	A5AD-0000-0356-1EA8
user0009826	A5AE-0000-0335-DCC5
user0009827	A5AF-0000-0305-8A75
user0009828	4807-0000-030D-6875
user0009829	480D-0000-031B-BA7E
user0009830	480E-0000-0362-AE7F
user0009831	4813-0000-0312-A462
user0009832	4813-0000-035E-D23B
user0009833	4815-0000-0350-74C3
user0009834	4816-0000-033C-5782
user0009835	8DE3-0000-0322-7556
user0009836	8DE4-0000-030F-A7B1
user0009837	8DE5-0000-0361-CA9D
user0009838	8DEB-0000-0321-95CD
user0009839	30AF-0000-0331-776D
user0009840	30AF-0000-033D-5B9E
user0009841	30B1-0000-0349-7048
user0009842	30B1-0000-0350-D86E
user0009843	30B4-0000-0346-3171
user0009844	30B7-0000-034D-72F2
user0009845	30B7-0000-0363-16E2
user0009846	30BA-0000-032A-20C9
user0009847	30BB-0000-0326-9832
user0009848	30C5-0000-035D-893F
user0009849	30C6-0000-035D-5B06
user0009850	30C9-0000-0310-ED7C
user0009851	30C9-0000-0339-502F
user0009852	30CA-0000-0341-54E5
user0009853	30CD-0000-0321-2F3D
user0009854	30CD-0000-0341-096A
user0009855	BD3D-0000-0357-0C57
user0009856	BD3E-0000-033C-4B99
user0009857	BD41-0000-0329-1D50
user0009858	BD42-0000-0357-24A6
user0009859	BD42-0000-0365-BCF7
user0009860	BD43-0000-0313-96B4
user0009861	5F6C-0000-0317-D78D
user0009862	5F6D-0000-0350-86F1
user0009863	5F6E-0000-0311-25F1
user0009864	5F6F-0000-0313-69BF
user0009865	5F70-0000-0321-BCC9
user0009866	5F70-0000-0351-C1D9
user0009867	5F71-0000-0339-FF3E
user0009868	5F74-0000-0345-AF55
user0009869	7615-0000-034D-792D
user0009870	7619-0000-0338-B828
user0009871	761A-0000-0333-0338
user0009872	761B-0000-0346-9518
user0009873	761E-0000-032C-1691
user0009874	761F-0000-034B-B271
user0009875	7620-0000-0336-B329
user0009876	7621-0000-031A-EBC8
user0009877	D514-0000-035E-6A66
user0009878	D51A-0000-030C-DABC
user0009879	D51F-0000-02FE-F742
user0009880	D51F-0000-0305-078B
user0009881	D525-0000-0318-7AFF
user0009882	D525-0000-036A-1614
user0009883	D526-0000-031D-8A11
user0009884	D527-0000-0350-1B9C
user0009885	1862-0000-0335-B0E9
user0009886	1864-0000-0345-2BF0
user0009887	186A-0000-0319-8A87
user0009888	8DEE-0000-0327-D54F
user0009889	186B-0000-031F-7C2C
user0009890	EC8A-0000-034C-920B
user0009891	A5B0-0000-0322-3DB3
user0009892	8DF3-0000-0347-CA0B
user0009893	186D-0000-0338-C044
user0009894	EC8B-0000-0365-6A06
user0009895	A5B1-0000-031B-B854
user0009896	8DF6-0000-031F-0107
user0009897	BD44-0000-0338-CBE6
user0009898	A5B5-0000-0331-0F2E
user0009899	EC8D-0000-0323-84F8
user0009900	186F-0000-034F-0B30
user0009901	BD45-0000-0357-6AA1
user0009902	A5B5-0000-0358-A3B2
user0008596	EC8D-0000-0344-32EB
user0008597	4818-0000-0306-C2E3
user0008598	8DF8-0000-033A-C018
user0008599	1873-0000-0360-AABA
user0008600	7623-0000-030C-38F5
user0008601	D52B-0000-0301-CB54
user0008602	BD46-0000-0319-B52B
user0008603	4819-0000-0356-FEA1
user0008604	A5B9-0000-02FF-B14F
user0008605	1875-0000-0358-0640
user0008606	8DF9-0000-0347-C6C7
user0008607	7623-0000-034B-A1D7
user0008608	EC8E-0000-030E-0DD4
user0008609	D52C-0000-035F-7B11
user0008610	5F75-0000-0349-A440
user0008611	481C-0000-0331-FC73
user0008612	BD4C-0000-0329-0B8B
user0008613	A5BC-0000-032F-066A
user0008614	A5BD-0000-0341-5397
user0008615	A5BE-0000-0353-AB3E
user0008616	A5C1-0000-033B-91AB
user0008617	A5C3-0000-034C-9504
user0008618	1878-0000-0350-54FA
user0008619	1879-0000-032B-B6F9
user0008620	187D-0000-033E-FC30
user0008621	8DFA-0000-0357-9191
user0008622	8DFF-0000-0347-C617
user0008623	8E00-0000-0334-162D
user0008624	8E00-0000-035E-7884
user0008625	8E03-0000-0301-DD48
user0008626	7627-0000-0355-DB22
user0008627	7628-0000-0364-E829
user0008628	7629-0000-0322-6832
user0008629	762B-0000-033D-71C8
user0008630	762F-0000-0346-4F51
user0008631	7633-0000-034F-FC24
user0008632	7634-0000-030E-A71B
user0008633	EC90-0000-0351-B5F6
user0008634	EC91-0000-0310-AC7A
user0008635	EC93-0000-0327-B43C
user0008636	EC94-0000-0316-9B98
user0008637	EC94-0000-0321-9127
user0008638	D533-0000-033C-818D
user0008639	D537-0000-0330-AF24
user0008640	D53A-0000-032C-5416
user0008641	D53A-0000-0353-B754
user0008642	D53B-0000-0352-4F85
user0008643	D53C-0000-033C-C88A
user0008644	D53D-0000-0321-DF94
user0008645	D53D-0000-0330-85C2
user0008646	4820-0000-0349-E977
user0008647	4824-0000-033A-0413
user0008648	4826-0000-0311-D31A
user0008649	4827-0000-0306-3E75
user0008650	4829-0000-032C-3F63
user0008651	482A-0000-0315-130A
user0008652	482D-0000-033E-8CDB
user0008653	5F76-0000-0345-3B30
user0008654	5F79-0000-030F-6042
user0008655	5F7A-0000-030E-0DEB
user0008656	5F7A-0000-032C-2C9D
user0008657	5F7A-0000-0333-1F14
user0008658	5F7B-0000-0323-6C24
user0008659	5F7D-0000-0346-848B
user0008660	5F80-0000-0331-BE98
user0008661	5F83-0000-033C-56C3
user0008662	BD4D-0000-0330-B01D
user0008663	BD4D-0000-0346-A3D1
user0008664	187E-0000-0331-3619
user0008665	BD4E-0000-030D-EFF4
user0008666	BD53-0000-033F-5FE1
user0008667	1881-0000-0318-99A3
user0008668	BD55-0000-0356-621F
user0008669	1882-0000-0346-52EA
user0008670	A5C4-0000-0323-0713
user0008671	EC96-0000-0344-3663
user0008672	BD56-0000-0306-C377
user0008673	8E04-0000-0325-8E99
user0008674	1883-0000-0323-799B
user0008675	A5C6-0000-0315-A65A
user0008676	EC97-0000-0341-561F
user0008677	8E07-0000-035F-5832
user0008678	1885-0000-0333-05A2
user0008679	EC9C-0000-033B-6697
user0008680	BD56-0000-0334-A5E2
user0008681	A5C7-0000-030F-812E
user0008682	1889-0000-0320-E4C0
user0008683	8E0F-0000-0343-ABA5
user0008684	EC9D-0000-0311-9FFA
user0008685	BD56-0000-033F-C5CA
user0008686	A5C7-0000-0342-DF25
user0008687	1889-0000-0364-88CD
user0008688	8E11-0000-02FF-8394
user0008689	EC9D-0000-0324-7A23
user0008690	BD58-0000-032C-D108
user0008691	188C-0000-0353-9F0B
user0008692	A5CB-0000-0324-84EB
user0008693	8E18-0000-034E-9EE3
user0008694	EC9E-0000-0333-60F3
user0008695	A5D0-0000-030F-B6F7
user0008696	BD58-0000-0330-462E
user0008697	1892-0000-0315-D954
user0008698	006E-0000-0300-2EEB
user0008699	482E-0000-031A-49B2
user0008700	30CE-0000-033C-D356
user0008701	7635-0000-033A-DF8E
user0008702	006E-0000-0352-B1EB
user0008703	4834-0000-0301-2559
user0008704	30CF-0000-0340-27BC
user0008705	D53E-0000-034E-060C
user0008706	7636-0000-0354-0D43
user0008707	0070-0000-0315-1895
user0008708	5F86-0000-033A-BD1C
user0008709	4834-0000-0327-745D
user0008710	30D0-0000-0333-A169
user0008711	7637-0000-033A-B8D4
user0008712	0071-0000-0341-7678
user0008713	D543-0000-0319-9E0A
user0008714	4836-0000-0309-6182
user0008715	5F87-0000-0309-E734
user0008716	7639-0000-031D-EBD8
user0008717	30D1-0000-035B-42B4
user0008718	4837-0000-034D-F85D
user0008719	0072-0000-0324-F521
user0008720	D543-0000-0331-B527
user0008721	763A-0000-0350-E30F
user0008722	30D9-0000-0325-7BF5
user0008723	0075-0000-031B-2CB1
user0008724	5F88-0000-0320-68B0
user0008725	D543-0000-0369-490F
user0008726	4838-0000-0333-5D9C
user0008727	30DA-0000-0325-7D0C
user0008728	763B-0000-033D-C11A
user0008729	0076-0000-0300-17C7
user0008730	5F88-0000-0335-CAFA
user0008731	D549-0000-0363-0F2C
user0008732	483A-0000-031D-8B79
user0008733	EC9E-0000-034D-FA58
user0008734	EC9F-0000-034E-9C0D
user0008735	ECA3-0000-032C-D1B1
user0008736	ECA3-0000-0356-F5FD
user0008737	8E1A-0000-034C-FDDA
user0008738	8E1B-0000-0332-0093
user0008739	8E25-0000-0326-E726
user0008740	8E26-0000-035D-FD44
user0008741	A5D1-0000-032C-E52E
user0008742	A5D4-0000-0355-032B
user0008743	A5D7-0000-0355-5D4F
user0008744	A5DA-0000-0342-17A1
user0008745	BD59-0000-034D-8222
user0008746	BD5D-0000-035E-F073
user0008747	BD61-0000-0345-F63A
user0008748	BD62-0000-0334-1D9E
user0008749	BD63-0000-0335-A7A9
user0008750	BD63-0000-0338-0C18
user0008751	1892-0000-0360-3F04
user0008752	1894-0000-035B-38A7
user0008753	1895-0000-035A-E105
user0008754	1897-0000-0353-C924
user0008755	ECA3-0000-0368-6899
user0008756	189B-0000-0324-42E3
user0008757	ECA9-0000-0330-0A68
user0008758	189D-0000-033E-FC73
user0008759	ECAD-0000-0330-26ED
user0008760	ECAE-0000-031B-8085
user0008761	189D-0000-0342-7DB3
user0008762	ECAE-0000-035B-B91B
user0008763	189D-0000-0345-9D60
user0008764	ECB3-0000-033D-794B
user0008765	189F-0000-0357-EC96
user0008766	ECB3-0000-035B-114C
user0008767	18A0-0000-030F-2D4B
user0008768	ECB4-0000-0347-A625
user0008769	18A2-0000-02FF-F2BA
user0008770	ECB5-0000-0360-9BC9
user0008771	ECB7-0000-0351-121A
user0008772	30DD-0000-033C-0190
user0008773	30DF-0000-0311-BFD7
user0008774	30DF-0000-0340-45C2
user0008775	30DF-0000-0353-626D
user0008776	5F88-0000-0356-9E1E
user0008777	5F8B-0000-0367-B4C8
user0008778	5F8C-0000-030A-9C7B
user0008779	5F8E-0000-02FF-B0FA
user0008780	5F8E-0000-02FF-CACD
user0008781	5F92-0000-030A-5DD9
user0008782	0076-0000-030E-F661
user0008783	0076-0000-0358-8CAA
user0008784	0078-0000-033E-A771
user0008785	007B-0000-034D-D566
user0008786	007C-0000-032C-8DC0
user0008787	0082-0000-030D-7141
user0008788	0082-0000-0310-EFD1
user0008789	0082-0000-031E-5BF2
user0008790	0082-0000-0323-EB30
user0008791	0083-0000-0353-6316
user0008792	0085-0000-0311-DEB4
user0008793	0086-0000-0335-8D60
user0008794	0087-0000-0355-F573
user0008795	008B-0000-033C-B015
user0008796	008F-0000-0330-33F4
user0008797	0092-0000-0342-B7DA
user0008798	0095-0000-0345-D76A
user0008799	0095-0000-035E-DD87
user0008800	763C-0000-0341-974C
user0008801	763F-0000-0356-7C8D
user0008802	7647-0000-02FF-D7A5
